NAME	TITLE	SCORE	
BCS1L	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone [Source:HGNC Symbol;Acc:HGNC:1020]	1.0391113	
POLR1B	RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:20454]	1.034547	
PWP2	PWP2 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]	1.0334066	
TIMM22	translocase of inner mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:17317]	1.030756	
RAB5IF	RAB5 interacting factor [Source:HGNC Symbol;Acc:HGNC:15870]	1.0272645	
ASB15	ankyrin repeat and SOCS box containing 15 [Source:HGNC Symbol;Acc:HGNC:19767]	1.0256422	
ERAP1	endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173]	1.0219692	
SNRPA1	small nuclear ribonucleoprotein polypeptide A' [Source:HGNC Symbol;Acc:HGNC:11152]	1.0170311	
EBNA1BP2	EBNA1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15531]	1.0145307	
ADAT3	adenosine deaminase tRNA specific 3 [Source:HGNC Symbol;Acc:HGNC:25151]	1.0138742	
NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:HGNC Symbol;Acc:HGNC:29923]	1.0060468	
CUTC	cutC copper transporter [Source:HGNC Symbol;Acc:HGNC:24271]	1.0043453	
MPHOSPH10	M-phase phosphoprotein 10 [Source:HGNC Symbol;Acc:HGNC:7213]	1.0032417	
MTPAP	mitochondrial poly(A) polymerase [Source:HGNC Symbol;Acc:HGNC:25532]	0.9999997	
POLR3K	RNA polymerase III subunit K [Source:HGNC Symbol;Acc:HGNC:14121]	0.99598986	
LTV1	LTV1 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:21173]	0.9959776	
MYBPC1	myosin binding protein C1 [Source:HGNC Symbol;Acc:HGNC:7549]	0.99536896	
RPL7L1	ribosomal protein L7 like 1 [Source:HGNC Symbol;Acc:HGNC:21370]	0.9937551	
EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3 [Source:HGNC Symbol;Acc:HGNC:3290]	0.989568	
KCNJ2	potassium inwardly rectifying channel subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:6263]	0.98614776	
TTC27	tetratricopeptide repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25986]	0.9844883	
DCAF13	DDB1 and CUL4 associated factor 13 [Source:HGNC Symbol;Acc:HGNC:24535]	0.98194313	
APOLD1	apolipoprotein L domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25268]	0.9788787	
WDR55	WD repeat domain 55 [Source:HGNC Symbol;Acc:HGNC:25971]	0.97872233	
KLHL41	kelch like family member 41 [Source:HGNC Symbol;Acc:HGNC:16905]	0.9779629	
CYB561D1	cytochrome b561 family member D1 [Source:HGNC Symbol;Acc:HGNC:26804]	0.97776043	
METTL14	methyltransferase 14, N6-adenosine-methyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:29330]	0.9776946	
APRT	adenine phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:626]	0.9776591	
TBX21	T-box transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11599]	0.97588533	
NMT2	N-myristoyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:7858]	0.9743039	
SLX9	SLX9 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:15811]	0.97218704	
THOC1	THO complex 1 [Source:HGNC Symbol;Acc:HGNC:19070]	0.9718266	
GBP2	guanylate binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4183]	0.9711981	
PRMT1	protein arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5187]	0.9709421	
DRG1	developmentally regulated GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3029]	0.97011185	
RIOK2	RIO kinase 2 [Source:HGNC Symbol;Acc:HGNC:18999]	0.9690901	
TTLL4	tubulin tyrosine ligase like 4 [Source:HGNC Symbol;Acc:HGNC:28976]	0.96705794	
ADAR	adenosine deaminase RNA specific [Source:HGNC Symbol;Acc:HGNC:225]	0.964262	
OSGEP	O-sialoglycoprotein endopeptidase [Source:HGNC Symbol;Acc:HGNC:18028]	0.9642472	
MYCT1	MYC target 1 [Source:HGNC Symbol;Acc:HGNC:23172]	0.9641159	
QARS1	glutaminyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9751]	0.9620809	
THOC3	THO complex 3 [Source:HGNC Symbol;Acc:HGNC:19072]	0.96037215	
UTP15	UTP15 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:25758]	0.95834494	
CCDC59	coiled-coil domain containing 59 [Source:HGNC Symbol;Acc:HGNC:25005]	0.9561239	
MOV10	Mov10 RISC complex RNA helicase [Source:HGNC Symbol;Acc:HGNC:7200]	0.95396274	
NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23373]	0.9491231	
METTL4	methyltransferase 4, N6-adenosine [Source:HGNC Symbol;Acc:HGNC:24726]	0.9468716	
SPATA5L1	spermatogenesis associated 5 like 1 [Source:HGNC Symbol;Acc:HGNC:28762]	0.94552225	
NOP16	NOP16 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:26934]	0.94545996	
POLR1E	RNA polymerase I subunit E [Source:HGNC Symbol;Acc:HGNC:17631]	0.94143677	
METTL1	methyltransferase 1, tRNA methylguanosine [Source:HGNC Symbol;Acc:HGNC:7030]	0.94016933	
TRMT6	tRNA methyltransferase 6 non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:20900]	0.9379597	
ABCF2	ATP binding cassette subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:71]	0.9360406	
TSR1	TSR1 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:25542]	0.9345252	
NHP2	NHP2 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14377]	0.9343263	
AATF	apoptosis antagonizing transcription factor [Source:HGNC Symbol;Acc:HGNC:19235]	0.9320065	
DDX49	DEAD-box helicase 49 [Source:HGNC Symbol;Acc:HGNC:18684]	0.9289826	
MYBPC2	myosin binding protein C2 [Source:HGNC Symbol;Acc:HGNC:7550]	0.92726207	
SEC22B	SEC22 homolog B, vesicle trafficking protein [Source:HGNC Symbol;Acc:HGNC:10700]	0.9269562	
NIFK	nucleolar protein interacting with the FHA domain of MKI67 [Source:HGNC Symbol;Acc:HGNC:17838]	0.92675054	
HLX	H2.0 like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]	0.9266016	
C20orf173	chromosome 20 open reading frame 173 [Source:HGNC Symbol;Acc:HGNC:16166]	0.9253278	
CDPF1	cysteine rich DPF motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:33710]	0.92440414	
NLE1	notchless homolog 1 [Source:HGNC Symbol;Acc:HGNC:19889]	0.9229073	
RPAIN	RPA interacting protein [Source:HGNC Symbol;Acc:HGNC:28641]	0.92290044	
GBP6	guanylate binding protein family member 6 [Source:HGNC Symbol;Acc:HGNC:25395]	0.91851807	
GET3	guided entry of tail-anchored proteins factor 3, ATPase [Source:HGNC Symbol;Acc:HGNC:752]	0.91810083	
CTPS1	CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]	0.9170675	
WDR46	WD repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:13923]	0.91504425	
UBALD1	UBA like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29576]	0.9148914	
KCNH2	potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]	0.91282946	
SCNM1	sodium channel modifier 1 [Source:HGNC Symbol;Acc:HGNC:23136]	0.91126496	
RRP12	ribosomal RNA processing 12 homolog [Source:HGNC Symbol;Acc:HGNC:29100]	0.91106	
ACOT7	acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157]	0.910615	
TIMM9	translocase of inner mitochondrial membrane 9 [Source:HGNC Symbol;Acc:HGNC:11819]	0.9095783	
MRPL27	mitochondrial ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:14483]	0.90943635	
ALKBH8	alkB homolog 8, tRNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:25189]	0.9084412	
RRP8	ribosomal RNA processing 8 [Source:HGNC Symbol;Acc:HGNC:29030]	0.9076535	
FBL	fibrillarin [Source:HGNC Symbol;Acc:HGNC:3599]	0.90735483	
FBLL1	fibrillarin like 1 [Source:HGNC Symbol;Acc:HGNC:35458]	0.90735483	
PTCD2	pentatricopeptide repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:25734]	0.9070154	
MAP2K1	mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840]	0.9056593	
WDR12	WD repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:14098]	0.905268	
TBL3	transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]	0.9049355	
SNU13	small nuclear ribonucleoprotein 13 [Source:HGNC Symbol;Acc:HGNC:7819]	0.9005726	
MSH2	mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325]	0.8974005	
OGFOD1	2-oxoglutarate and iron dependent oxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25585]	0.89570117	
NEIL3	nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]	0.8928643	
HPS4	HPS4 biogenesis of lysosomal organelles complex 3 subunit 2 [Source:HGNC Symbol;Acc:HGNC:15844]	0.8928304	
IL11	interleukin 11 [Source:HGNC Symbol;Acc:HGNC:5966]	0.89130414	
MAP3K8	mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]	0.88848674	
WDR43	WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945]	0.8873251	
DTX3L	deltex E3 ubiquitin ligase 3L [Source:HGNC Symbol;Acc:HGNC:30323]	0.8846966	
MIX23	mitochondrial matrix import factor 23 [Source:HGNC Symbol;Acc:HGNC:31136]	0.88388926	
NSUN2	NOP2/Sun RNA methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:25994]	0.8837229	
PRPF19	pre-mRNA processing factor 19 [Source:HGNC Symbol;Acc:HGNC:17896]	0.88054323	
TMEM223	transmembrane protein 223 [Source:HGNC Symbol;Acc:HGNC:28464]	0.8796334	
OXCT1	3-oxoacid CoA-transferase 1 [Source:HGNC Symbol;Acc:HGNC:8527]	0.8777067	
OXCT2	3-oxoacid CoA-transferase 2 [Source:HGNC Symbol;Acc:HGNC:18606]	0.8777067	
EEF1E1	eukaryotic translation elongation factor 1 epsilon 1 [Source:HGNC Symbol;Acc:HGNC:3212]	0.8756126	
PES1	pescadillo ribosomal biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:8848]	0.87530357	
SDF2	stromal cell derived factor 2 [Source:HGNC Symbol;Acc:HGNC:10675]	0.8747134	
PARP15	poly(ADP-ribose) polymerase family member 15 [Source:HGNC Symbol;Acc:HGNC:26876]	0.87384045	
EXOSC9	exosome component 9 [Source:HGNC Symbol;Acc:HGNC:9137]	0.87260634	
TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:11533]	0.87196577	
GRWD1	glutamate rich WD repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:21270]	0.8716522	
ZNF22	zinc finger protein 22 [Source:HGNC Symbol;Acc:HGNC:13012]	0.8708927	
LARS1	leucyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6512]	0.87073326	
NOP2	NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]	0.86991924	
EIF1AY	eukaryotic translation initiation factor 1A Y-linked [Source:HGNC Symbol;Acc:HGNC:3252]	0.8681777	
EIF1AX	eukaryotic translation initiation factor 1A X-linked [Source:HGNC Symbol;Acc:HGNC:3250]	0.8681777	
PTPN4	protein tyrosine phosphatase non-receptor type 4 [Source:HGNC Symbol;Acc:HGNC:9656]	0.8672428	
TRUB2	TruB pseudouridine synthase family member 2 [Source:HGNC Symbol;Acc:HGNC:17170]	0.86607045	
ELP6	elongator acetyltransferase complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25976]	0.8619281	
ZPR1	ZPR1 zinc finger [Source:HGNC Symbol;Acc:HGNC:13051]	0.86104816	
TSR2	TSR2 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:25455]	0.8595954	
URB2	URB2 ribosome biogenesis homolog [Source:HGNC Symbol;Acc:HGNC:28967]	0.858349	
SUPV3L1	Suv3 like RNA helicase [Source:HGNC Symbol;Acc:HGNC:11471]	0.8577205	
TRMU	tRNA mitochondrial 2-thiouridylase [Source:HGNC Symbol;Acc:HGNC:25481]	0.85731274	
CCL19	C-C motif chemokine ligand 19 [Source:HGNC Symbol;Acc:HGNC:10617]	0.8571287	
CCL21	C-C motif chemokine ligand 21 [Source:HGNC Symbol;Acc:HGNC:10620]	0.8571287	
CTU2	cytosolic thiouridylase subunit 2 [Source:HGNC Symbol;Acc:HGNC:28005]	0.85452497	
GLRX	glutaredoxin [Source:HGNC Symbol;Acc:HGNC:4330]	0.8544362	
NCLN	nicalin [Source:HGNC Symbol;Acc:HGNC:26923]	0.8542025	
RIOX1	ribosomal oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:20968]	0.85385066	
HARS1	histidyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:4816]	0.85300446	
HARS2	histidyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:4817]	0.85300446	
NOC4L	nucleolar complex associated 4 homolog [Source:HGNC Symbol;Acc:HGNC:28461]	0.85291606	
TIMM10B	translocase of inner mitochondrial membrane 10B [Source:HGNC Symbol;Acc:HGNC:4022]	0.85245436	
ZNF710	zinc finger protein 710 [Source:HGNC Symbol;Acc:HGNC:25352]	0.85180944	
POLR1F	RNA polymerase I subunit F [Source:HGNC Symbol;Acc:HGNC:18027]	0.8509396	
RFC2	replication factor C subunit 2 [Source:HGNC Symbol;Acc:HGNC:9970]	0.8506901	
SOCS2	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:HGNC:19382]	0.8478295	
SSB	small RNA binding exonuclease protection factor La [Source:HGNC Symbol;Acc:HGNC:11316]	0.8471332	
POLR1G	RNA polymerase I subunit G [Source:HGNC Symbol;Acc:HGNC:24219]	0.84618104	
ORC5	origin recognition complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:8491]	0.84506196	
ECE1	endothelin converting enzyme 1 [Source:HGNC Symbol;Acc:HGNC:3146]	0.84360254	
EXOSC8	exosome component 8 [Source:HGNC Symbol;Acc:HGNC:17035]	0.84138304	
PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G [Source:HGNC Symbol;Acc:HGNC:9278]	0.8402816	
FXN	frataxin [Source:HGNC Symbol;Acc:HGNC:3951]	0.8389497	
WDR36	WD repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:30696]	0.83870935	
RANGAP1	Ran GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9854]	0.83520377	
MRPL1	mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275]	0.83408684	
CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26467]	0.83401984	
THAP6	THAP domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23189]	0.83270484	
DNAJC5G	DnaJ heat shock protein family (Hsp40) member C5 gamma [Source:HGNC Symbol;Acc:HGNC:24844]	0.83252734	
NIP7	nucleolar pre-rRNA processing protein NIP7 [Source:HGNC Symbol;Acc:HGNC:24328]	0.83238536	
ENC1	ectodermal-neural cortex 1 [Source:HGNC Symbol;Acc:HGNC:3345]	0.83216685	
NDC1	NDC1 transmembrane nucleoporin [Source:HGNC Symbol;Acc:HGNC:25525]	0.83052564	
NUP50	nucleoporin 50 [Source:HGNC Symbol;Acc:HGNC:8065]	0.8297386	
LIN52	lin-52 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:19856]	0.8285933	
MRPL45	mitochondrial ribosomal protein L45 [Source:HGNC Symbol;Acc:HGNC:16651]	0.82687783	
UBA3	ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470]	0.8267782	
