NAME	TITLE	SCORE	
HLF	HLF transcription factor, PAR bZIP family member [Source:HGNC Symbol;Acc:HGNC:4977]	0.63379925	
LCP2	lymphocyte cytosolic protein 2 [Source:HGNC Symbol;Acc:HGNC:6529]	0.6312294	
TESC	tescalcin [Source:HGNC Symbol;Acc:HGNC:26065]	0.6256516	
SORT1	sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]	0.62540585	
IRF9	interferon regulatory factor 9 [Source:HGNC Symbol;Acc:HGNC:6131]	0.6214275	
SMYD5	SMYD family member 5 [Source:HGNC Symbol;Acc:HGNC:16258]	0.61677134	
SHE	Src homology 2 domain containing E [Source:HGNC Symbol;Acc:HGNC:27004]	0.6159614	
NRIP2	nuclear receptor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23078]	0.610563	
RPUSD4	RNA pseudouridine synthase D4 [Source:HGNC Symbol;Acc:HGNC:25898]	0.60780627	
C18orf54	chromosome 18 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:13796]	0.5912784	
IL22RA1	interleukin 22 receptor subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:13700]	0.58943963	
IFNGR1	interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]	0.58943963	
IL10RA	interleukin 10 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5964]	0.58943963	
IFNAR2	interferon alpha and beta receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:5433]	0.58943963	
TUT1	terminal uridylyl transferase 1, U6 snRNA-specific [Source:HGNC Symbol;Acc:HGNC:26184]	0.58921427	
TSR2	TSR2 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:25455]	0.5857988	
SLC25A23	solute carrier family 25 member 23 [Source:HGNC Symbol;Acc:HGNC:19375]	0.5814363	
GHDC	GH3 domain containing [Source:HGNC Symbol;Acc:HGNC:24438]	0.57694197	
GET3	guided entry of tail-anchored proteins factor 3, ATPase [Source:HGNC Symbol;Acc:HGNC:752]	0.57682145	
DHH	desert hedgehog signaling molecule [Source:HGNC Symbol;Acc:HGNC:2865]	0.57414407	
IFI44	interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]	0.57160693	
IFI44L	interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]	0.57160693	
TMEM108	transmembrane protein 108 [Source:HGNC Symbol;Acc:HGNC:28451]	0.5679178	
ERCC8	ERCC excision repair 8, CSA ubiquitin ligase complex subunit [Source:HGNC Symbol;Acc:HGNC:3439]	0.56766707	
CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6 [Source:HGNC Symbol;Acc:HGNC:28184]	0.5673457	
TSNARE1	t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26437]	0.5649407	
ATP1B3	ATPase Na+/K+ transporting subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:806]	0.5643142	
TRIP10	thyroid hormone receptor interactor 10 [Source:HGNC Symbol;Acc:HGNC:12304]	0.5568394	
XRCC1	X-ray repair cross complementing 1 [Source:HGNC Symbol;Acc:HGNC:12828]	0.5501831	
RFX6	regulatory factor X6 [Source:HGNC Symbol;Acc:HGNC:21478]	0.54875064	
LNPK	lunapark, ER junction formation factor [Source:HGNC Symbol;Acc:HGNC:21610]	0.5418506	
FMNL2	formin like 2 [Source:HGNC Symbol;Acc:HGNC:18267]	0.5409957	
SMAD3	SMAD family member 3 [Source:HGNC Symbol;Acc:HGNC:6769]	0.5403386	
CHMP7	charged multivesicular body protein 7 [Source:HGNC Symbol;Acc:HGNC:28439]	0.53920853	
DDX31	DEAD-box helicase 31 [Source:HGNC Symbol;Acc:HGNC:16715]	0.5391537	
CAVIN2	caveolae associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10690]	0.53260136	
CAVIN3	caveolae associated protein 3 [Source:HGNC Symbol;Acc:HGNC:9400]	0.53260136	
BCL2L12	BCL2 like 12 [Source:HGNC Symbol;Acc:HGNC:13787]	0.5314843	
TRMO	tRNA methyltransferase O [Source:HGNC Symbol;Acc:HGNC:30967]	0.5311518	
PUS7	pseudouridine synthase 7 [Source:HGNC Symbol;Acc:HGNC:26033]	0.52336615	
TIMP2	TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]	0.52132744	
AKR1E2	aldo-keto reductase family 1 member E2 [Source:HGNC Symbol;Acc:HGNC:23437]	0.51766896	
AKR1B1	aldo-keto reductase family 1 member B [Source:HGNC Symbol;Acc:HGNC:381]	0.51766896	
PARP8	poly(ADP-ribose) polymerase family member 8 [Source:HGNC Symbol;Acc:HGNC:26124]	0.51712036	
CWF19L1	CWF19 like cell cycle control factor 1 [Source:HGNC Symbol;Acc:HGNC:25613]	0.5124933	
FYN	FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]	0.50493133	
DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24013]	0.5024661	
ZNF281	zinc finger protein 281 [Source:HGNC Symbol;Acc:HGNC:13075]	0.50098443	
MAGI2	membrane associated guanylate kinase, WW and PDZ domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18957]	0.49809474	
EFNA1	ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]	0.48775375	
DDX55	DEAD-box helicase 55 [Source:HGNC Symbol;Acc:HGNC:20085]	0.4800828	
SERBP1	SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860]	0.47638303	
CBR1	carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]	0.47493172	
HIC1	HIC ZBTB transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:4909]	0.4715784	
WIZ	WIZ zinc finger [Source:HGNC Symbol;Acc:HGNC:30917]	0.46531564	
PDCD11	programmed cell death 11 [Source:HGNC Symbol;Acc:HGNC:13408]	0.46350622	
ELP2	elongator acetyltransferase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:18248]	0.45943588	
GRAP2	GRB2 related adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:4563]	0.4531577	
TXLNG	taxilin gamma [Source:HGNC Symbol;Acc:HGNC:18578]	0.452474	
ZNF22	zinc finger protein 22 [Source:HGNC Symbol;Acc:HGNC:13012]	0.45213965	
ERN2	endoplasmic reticulum to nucleus signaling 2 [Source:HGNC Symbol;Acc:HGNC:16942]	0.45039642	
MYBBP1A	MYB binding protein 1a [Source:HGNC Symbol;Acc:HGNC:7546]	0.44976157	
UBAP2	ubiquitin associated protein 2 [Source:HGNC Symbol;Acc:HGNC:14185]	0.44714707	
SUN1	Sad1 and UNC84 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18587]	0.4462758	
MCL1	MCL1 apoptosis regulator, BCL2 family member [Source:HGNC Symbol;Acc:HGNC:6943]	0.44211012	
FAM98C	family with sequence similarity 98 member C [Source:HGNC Symbol;Acc:HGNC:27119]	0.44098267	
FAM98B	family with sequence similarity 98 member B [Source:HGNC Symbol;Acc:HGNC:26773]	0.44098267	
ZNF653	zinc finger protein 653 [Source:HGNC Symbol;Acc:HGNC:25196]	0.43845624	
PNRC1	proline rich nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:17278]	0.43699855	
CRY1	cryptochrome circadian regulator 1 [Source:HGNC Symbol;Acc:HGNC:2384]	0.43442544	
EIF1AD	eukaryotic translation initiation factor 1A domain containing [Source:HGNC Symbol;Acc:HGNC:28147]	0.43433207	
UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:12457]	0.4324577	
ISY1	ISY1 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:29201]	0.42970738	
FOXK2	forkhead box K2 [Source:HGNC Symbol;Acc:HGNC:6036]	0.42954892	
GTF2F2	general transcription factor IIF subunit 2 [Source:HGNC Symbol;Acc:HGNC:4653]	0.42183122	
NVL	nuclear VCP like [Source:HGNC Symbol;Acc:HGNC:8070]	0.4216194	
TLE3	TLE family member 3, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11839]	0.40321168	
BUD23	BUD23 rRNA methyltransferase and ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:16405]	0.39993232	
DDX21	DExD-box helicase 21 [Source:HGNC Symbol;Acc:HGNC:2744]	0.38992593	
NAPSA	napsin A aspartic peptidase [Source:HGNC Symbol;Acc:HGNC:13395]	0.3744666	
ATG9A	autophagy related 9A [Source:HGNC Symbol;Acc:HGNC:22408]	0.35972258	
SON	SON DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11183]	0.35776225	
KANSL2	KAT8 regulatory NSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:26024]	0.35528475	
CNBP	CCHC-type zinc finger nucleic acid binding protein [Source:HGNC Symbol;Acc:HGNC:13164]	0.34420878	
ZCCHC13	zinc finger CCHC-type containing 13 [Source:HGNC Symbol;Acc:HGNC:31749]	0.34420878	
PNISR	PNN interacting serine and arginine rich protein [Source:HGNC Symbol;Acc:HGNC:21222]	0.3385092	
FTH1	ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]	-0.30841213	
ETFDH	electron transfer flavoprotein dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3483]	-0.3480191	
HECTD3	HECT domain E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:26117]	-0.3716658	
APPL2	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2 [Source:HGNC Symbol;Acc:HGNC:18242]	-0.3780136	
SLC31A1	solute carrier family 31 member 1 [Source:HGNC Symbol;Acc:HGNC:11016]	-0.3786818	
APOC2	apolipoprotein C2 [Source:HGNC Symbol;Acc:HGNC:609]	-0.38128385	
HSDL2	hydroxysteroid dehydrogenase like 2 [Source:HGNC Symbol;Acc:HGNC:18572]	-0.38232574	
TECR	trans-2,3-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:4551]	-0.3908283	
TMCO1	transmembrane and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:18188]	-0.41204613	
PGPEP1	pyroglutamyl-peptidase I [Source:HGNC Symbol;Acc:HGNC:13568]	-0.41469774	
PIGG	phosphatidylinositol glycan anchor biosynthesis class G [Source:HGNC Symbol;Acc:HGNC:25985]	-0.41675854	
ACADS	acyl-CoA dehydrogenase short chain [Source:HGNC Symbol;Acc:HGNC:90]	-0.41694772	
VMP1	vacuole membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29559]	-0.41773084	
RFNG	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:9974]	-0.41816977	
NNT	nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863]	-0.42004597	
GUSB	glucuronidase beta [Source:HGNC Symbol;Acc:HGNC:4696]	-0.4276636	
FAM234A	family with sequence similarity 234 member A [Source:HGNC Symbol;Acc:HGNC:14163]	-0.42782214	
R3HDM4	R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]	-0.42800438	
CDON	cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17104]	-0.428082	
KIAA1191	KIAA1191 [Source:HGNC Symbol;Acc:HGNC:29209]	-0.42965692	
TRIM3	tripartite motif containing 3 [Source:HGNC Symbol;Acc:HGNC:10064]	-0.43171424	
CPT1A	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]	-0.43242553	
LGR4	leucine rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:13299]	-0.4363671	
PSD2	pleckstrin and Sec7 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:19092]	-0.4378871	
PLA2G12B	phospholipase A2 group XIIB [Source:HGNC Symbol;Acc:HGNC:18555]	-0.43808496	
MRTFB	myocardin related transcription factor B [Source:HGNC Symbol;Acc:HGNC:29819]	-0.44019753	
FICD	FIC domain protein adenylyltransferase [Source:HGNC Symbol;Acc:HGNC:18416]	-0.4443373	
ULK1	unc-51 like autophagy activating kinase 1 [Source:HGNC Symbol;Acc:HGNC:12558]	-0.45099232	
SLC44A5	solute carrier family 44 member 5 [Source:HGNC Symbol;Acc:HGNC:28524]	-0.45139015	
ACADL	acyl-CoA dehydrogenase long chain [Source:HGNC Symbol;Acc:HGNC:88]	-0.45407918	
CLIC4	chloride intracellular channel 4 [Source:HGNC Symbol;Acc:HGNC:13518]	-0.45631313	
IPMK	inositol polyphosphate multikinase [Source:HGNC Symbol;Acc:HGNC:20739]	-0.4573605	
TTC7A	tetratricopeptide repeat domain 7A [Source:HGNC Symbol;Acc:HGNC:19750]	-0.4602144	
MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]	-0.46350992	
TRAM1	translocation associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:20568]	-0.46699765	
TRAM1L1	translocation associated membrane protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28371]	-0.46699765	
DDOST	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:2728]	-0.46734607	
TSPAN6	tetraspanin 6 [Source:HGNC Symbol;Acc:HGNC:11858]	-0.4706832	
PUDP	pseudouridine 5'-phosphatase [Source:HGNC Symbol;Acc:HGNC:16818]	-0.47072816	
GSTO2	glutathione S-transferase omega 2 [Source:HGNC Symbol;Acc:HGNC:23064]	-0.47182047	
GSTT4	glutathione S-transferase theta 4 [Source:HGNC Symbol;Acc:HGNC:26930]	-0.47182047	
GSTT2	glutathione S-transferase theta 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:4642]	-0.47182047	
GSTT2B	glutathione S-transferase theta 2B [Source:HGNC Symbol;Acc:HGNC:33437]	-0.47182047	
NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2 [Source:HGNC Symbol;Acc:HGNC:7708]	-0.4731389	
FGFRL1	fibroblast growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:3693]	-0.47397962	
SCOC	short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]	-0.47470754	
KLHL26	kelch like family member 26 [Source:HGNC Symbol;Acc:HGNC:25623]	-0.47470826	
SLC29A1	solute carrier family 29 member 1 (Augustine blood group) [Source:HGNC Symbol;Acc:HGNC:11003]	-0.47748244	
RAPGEF1	Rap guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:4568]	-0.47864336	
TMEM68	transmembrane protein 68 [Source:HGNC Symbol;Acc:HGNC:26510]	-0.47915924	
GALK2	galactokinase 2 [Source:HGNC Symbol;Acc:HGNC:4119]	-0.48032546	
MMP23B	matrix metallopeptidase 23B [Source:HGNC Symbol;Acc:HGNC:7171]	-0.48039848	
GSDME	gasdermin E [Source:HGNC Symbol;Acc:HGNC:2810]	-0.48120868	
PINK1	PTEN induced kinase 1 [Source:HGNC Symbol;Acc:HGNC:14581]	-0.4817776	
FAM214A	family with sequence similarity 214 member A [Source:HGNC Symbol;Acc:HGNC:25609]	-0.4821239	
TMEM131	transmembrane protein 131 [Source:HGNC Symbol;Acc:HGNC:30366]	-0.48325896	
DHDH	dihydrodiol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:17887]	-0.4849655	
FAM114A2	family with sequence similarity 114 member A2 [Source:HGNC Symbol;Acc:HGNC:1333]	-0.48753998	
KRTCAP2	keratinocyte associated protein 2 [Source:HGNC Symbol;Acc:HGNC:28942]	-0.49037287	
SH2D4A	SH2 domain containing 4A [Source:HGNC Symbol;Acc:HGNC:26102]	-0.50285757	
FAXDC2	fatty acid hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1334]	-0.5042477	
LDHD	lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708]	-0.5053061	
HIBCH	3-hydroxyisobutyryl-CoA hydrolase [Source:HGNC Symbol;Acc:HGNC:4908]	-0.5059592	
REEP2	receptor accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:17975]	-0.5066678	
MFSD6	major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]	-0.51127005	
C11orf68	chromosome 11 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:28801]	-0.5137281	
USHBP1	USH1 protein network component harmonin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24058]	-0.5153357	
PTCHD3	patched domain containing 3 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:24776]	-0.51729494	
