NAME	TITLE	SCORE	
LGALS13	galectin 13 [Source:HGNC Symbol;Acc:HGNC:15449]	1.2114272	
USP13	ubiquitin specific peptidase 13 [Source:HGNC Symbol;Acc:HGNC:12611]	1.2069758	
FAM83G	family with sequence similarity 83 member G [Source:HGNC Symbol;Acc:HGNC:32554]	1.1753699	
TDRD6	tudor domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21339]	1.1616073	
GDAP1L1	ganglioside induced differentiation associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:4213]	1.1484545	
IL13RA2	interleukin 13 receptor subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:5975]	1.1465956	
IGF2	insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]	1.1403067	
SESN1	sestrin 1 [Source:HGNC Symbol;Acc:HGNC:21595]	1.1380851	
ABCA1	ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]	1.137142	
SOCS2	suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:HGNC:19382]	1.1349456	
TNFRSF8	TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923]	1.1331966	
TNFRSF4	TNF receptor superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11918]	1.1331966	
TNFRSF11A	TNF receptor superfamily member 11a [Source:HGNC Symbol;Acc:HGNC:11908]	1.1331966	
TNFRSF14	TNF receptor superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11912]	1.1331966	
TNFRSF10C	TNF receptor superfamily member 10c [Source:HGNC Symbol;Acc:HGNC:11906]	1.1331966	
TNFRSF10B	TNF receptor superfamily member 10b [Source:HGNC Symbol;Acc:HGNC:11905]	1.1331966	
TNFRSF10A	TNF receptor superfamily member 10a [Source:HGNC Symbol;Acc:HGNC:11904]	1.1331966	
TNFRSF10D	TNF receptor superfamily member 10d [Source:HGNC Symbol;Acc:HGNC:11907]	1.1331966	
TNFRSF18	TNF receptor superfamily member 18 [Source:HGNC Symbol;Acc:HGNC:11914]	1.1331966	
TNFRSF1B	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	1.1331966	
TNFRSF25	TNF receptor superfamily member 25 [Source:HGNC Symbol;Acc:HGNC:11910]	1.1331966	
CD27	CD27 molecule [Source:HGNC Symbol;Acc:HGNC:11922]	1.1331966	
LTBR	lymphotoxin beta receptor [Source:HGNC Symbol;Acc:HGNC:6718]	1.1331966	
TOR1A	torsin family 1 member A [Source:HGNC Symbol;Acc:HGNC:3098]	1.1290017	
TOR1B	torsin family 1 member B [Source:HGNC Symbol;Acc:HGNC:11995]	1.1290017	
MKNK1	MAPK interacting serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:7110]	1.1279666	
GDAP1	ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968]	1.123112	
CBX2	chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]	1.1213967	
ARRDC2	arrestin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25225]	1.092376	
LRCH1	leucine rich repeats and calponin homology domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20309]	1.0866028	
LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase [Source:HGNC Symbol;Acc:HGNC:30042]	1.077235	
NFIL3	nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]	1.0771717	
OPN3	opsin 3 [Source:HGNC Symbol;Acc:HGNC:14007]	1.065538	
CENPV	centromere protein V [Source:HGNC Symbol;Acc:HGNC:29920]	1.0646633	
CENPVL1	centromere protein V like 1 [Source:HGNC Symbol;Acc:HGNC:31851]	1.0646633	
CENPVL2	centromere protein V like 2 [Source:HGNC Symbol;Acc:HGNC:43879]	1.0646633	
CENPVL3	centromere protein V like 3 [Source:HGNC Symbol;Acc:HGNC:43880]	1.0646633	
PCOLCE	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]	1.0630711	
IGHV2-70D	immunoglobulin heavy variable 2-70D [Source:HGNC Symbol;Acc:HGNC:49602]	1.0591855	
IGHV4-4	immunoglobulin heavy variable 4-4 [Source:HGNC Symbol;Acc:HGNC:5652]	1.0591855	
IGHV4OR15-8	immunoglobulin heavy variable 4/OR15-8 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5658]	1.0591855	
IGHV2-26	immunoglobulin heavy variable 2-26 [Source:HGNC Symbol;Acc:HGNC:5575]	1.0591855	
IGHV6-1	immunoglobulin heavy variable 6-1 [Source:HGNC Symbol;Acc:HGNC:5662]	1.0591855	
IGHV4-59	immunoglobulin heavy variable 4-59 [Source:HGNC Symbol;Acc:HGNC:5654]	1.0591855	
IGHV4-61	immunoglobulin heavy variable 4-61 [Source:HGNC Symbol;Acc:HGNC:5655]	1.0591855	
IGHV4-31	immunoglobulin heavy variable 4-31 [Source:HGNC Symbol;Acc:HGNC:5649]	1.0591855	
IGHV4-34	immunoglobulin heavy variable 4-34 [Source:HGNC Symbol;Acc:HGNC:5650]	1.0591855	
IGHV4-39	immunoglobulin heavy variable 4-39 [Source:HGNC Symbol;Acc:HGNC:5651]	1.0591855	
IGHV2-70	immunoglobulin heavy variable 2-70 [Source:HGNC Symbol;Acc:HGNC:5577]	1.0591855	
IGHV2-5	immunoglobulin heavy variable 2-5 [Source:HGNC Symbol;Acc:HGNC:5576]	1.0591855	
IGHV4-28	immunoglobulin heavy variable 4-28 [Source:HGNC Symbol;Acc:HGNC:5645]	1.0591855	
IGHV2OR16-5	immunoglobulin heavy variable 2/OR16-5 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5579]	1.0591855	
CLIP3	CAP-Gly domain containing linker protein 3 [Source:HGNC Symbol;Acc:HGNC:24314]	1.0591044	
ARHGAP27	Rho GTPase activating protein 27 [Source:HGNC Symbol;Acc:HGNC:31813]	1.0560166	
TCEA3	transcription elongation factor A3 [Source:HGNC Symbol;Acc:HGNC:11615]	1.0488962	
C16orf89	chromosome 16 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:28687]	1.0429105	
P2RY11	purinergic receptor P2Y11 [Source:HGNC Symbol;Acc:HGNC:8540]	1.0340502	
CDKN1B	cyclin dependent kinase inhibitor 1B [Source:HGNC Symbol;Acc:HGNC:1785]	1.0223702	
LMCD1	LIM and cysteine rich domains 1 [Source:HGNC Symbol;Acc:HGNC:6633]	1.0219568	
MYOD1	myogenic differentiation 1 [Source:HGNC Symbol;Acc:HGNC:7611]	1.0150435	
ARRDC5	arrestin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:31407]	1.0130588	
TNNT2	troponin T2, cardiac type [Source:HGNC Symbol;Acc:HGNC:11949]	1.0101097	
CD74	CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]	0.99994916	
ZNF710	zinc finger protein 710 [Source:HGNC Symbol;Acc:HGNC:25352]	0.9985248	
ACBD4	acyl-CoA binding domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23337]	0.9967352	
ADCY8	adenylate cyclase 8 [Source:HGNC Symbol;Acc:HGNC:239]	0.9943743	
SLC34A2	solute carrier family 34 member 2 [Source:HGNC Symbol;Acc:HGNC:11020]	0.99153996	
CAMK2D	calcium/calmodulin dependent protein kinase II delta [Source:HGNC Symbol;Acc:HGNC:1462]	0.9903316	
PTK2B	protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612]	0.9882509	
ILDR1	immunoglobulin like domain containing receptor 1 [Source:HGNC Symbol;Acc:HGNC:28741]	0.9879402	
GPR78	G protein-coupled receptor 78 [Source:HGNC Symbol;Acc:HGNC:4528]	0.983395	
SELENBP1	selenium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10719]	0.9805361	
IMPDH1	inosine monophosphate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6052]	0.9753306	
ATP8B3	ATPase phospholipid transporting 8B3 [Source:HGNC Symbol;Acc:HGNC:13535]	0.97486055	
PKHD1L1	PKHD1 like 1 [Source:HGNC Symbol;Acc:HGNC:20313]	0.9746797	
PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 [Source:HGNC Symbol;Acc:HGNC:8875]	0.9616258	
KLF18	Kruppel like factor 18 [Source:HGNC Symbol;Acc:HGNC:51793]	0.94514424	
KLF14	Kruppel like factor 14 [Source:HGNC Symbol;Acc:HGNC:23025]	0.94514424	
KLF17	Kruppel like factor 17 [Source:HGNC Symbol;Acc:HGNC:18830]	0.94514424	
ZNF703	zinc finger protein 703 [Source:HGNC Symbol;Acc:HGNC:25883]	0.94278324	
C6orf89	chromosome 6 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:21114]	0.9384139	
PPEF1	protein phosphatase with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:9243]	0.9383947	
SDCBP2	syndecan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15756]	0.936711	
ZMYND8	zinc finger MYND-type containing 8 [Source:HGNC Symbol;Acc:HGNC:9397]	0.93456787	
FIBP	FGF1 intracellular binding protein [Source:HGNC Symbol;Acc:HGNC:3705]	0.93171334	
MS4A18	membrane spanning 4-domains A18 [Source:HGNC Symbol;Acc:HGNC:37636]	0.9302468	
MS4A15	membrane spanning 4-domains A15 [Source:HGNC Symbol;Acc:HGNC:28573]	0.9302468	
MS4A14	membrane spanning 4-domains A14 [Source:HGNC Symbol;Acc:HGNC:30706]	0.9302468	
MS4A13	membrane spanning 4-domains A13 [Source:HGNC Symbol;Acc:HGNC:16674]	0.9302468	
MS4A10	membrane spanning 4-domains A10 [Source:HGNC Symbol;Acc:HGNC:13368]	0.9302468	
MS4A6A	membrane spanning 4-domains A6A [Source:HGNC Symbol;Acc:HGNC:13375]	0.9302468	
MS4A6E	membrane spanning 4-domains A6E [Source:HGNC Symbol;Acc:HGNC:14285]	0.9302468	
MS4A5	membrane spanning 4-domains A5 [Source:HGNC Symbol;Acc:HGNC:13374]	0.9302468	
MS4A7	membrane spanning 4-domains A7 [Source:HGNC Symbol;Acc:HGNC:13378]	0.9302468	
MS4A2	membrane spanning 4-domains A2 [Source:HGNC Symbol;Acc:HGNC:7316]	0.9302468	
MS4A1	membrane spanning 4-domains A1 [Source:HGNC Symbol;Acc:HGNC:7315]	0.9302468	
SASH3	SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15975]	0.92883503	
DCAF8	DDB1 and CUL4 associated factor 8 [Source:HGNC Symbol;Acc:HGNC:24891]	0.9276755	
DCAF8L1	DDB1 and CUL4 associated factor 8 like 1 [Source:HGNC Symbol;Acc:HGNC:31810]	0.9276755	
DCAF8L2	DDB1 and CUL4 associated factor 8 like 2 [Source:HGNC Symbol;Acc:HGNC:31811]	0.9276755	
CDHR1	cadherin related family member 1 [Source:HGNC Symbol;Acc:HGNC:14550]	0.9253705	
VWA7	von Willebrand factor A domain containing 7 [Source:HGNC Symbol;Acc:HGNC:13939]	0.9251239	
SHTN1	shootin 1 [Source:HGNC Symbol;Acc:HGNC:29319]	0.9181496	
SLC44A1	solute carrier family 44 member 1 [Source:HGNC Symbol;Acc:HGNC:18798]	0.91792655	
FERMT1	FERM domain containing kindlin 1 [Source:HGNC Symbol;Acc:HGNC:15889]	0.91547066	
PKN1	protein kinase N1 [Source:HGNC Symbol;Acc:HGNC:9405]	0.91534764	
PARP15	poly(ADP-ribose) polymerase family member 15 [Source:HGNC Symbol;Acc:HGNC:26876]	0.9118123	
NOLC1	nucleolar and coiled-body phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15608]	0.908458	
IL15RA	interleukin 15 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5978]	0.9077079	
CLVS2	clavesin 2 [Source:HGNC Symbol;Acc:HGNC:23046]	0.9035842	
VASP	vasodilator stimulated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:12652]	0.90224254	
CBX7	chromobox 7 [Source:HGNC Symbol;Acc:HGNC:1557]	0.9002839	
TTC4	tetratricopeptide repeat domain 4 [Source:HGNC Symbol;Acc:HGNC:12394]	0.8944476	
MALT1	MALT1 paracaspase [Source:HGNC Symbol;Acc:HGNC:6819]	0.8940372	
BICC1	BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]	0.889542	
MOV10	Mov10 RISC complex RNA helicase [Source:HGNC Symbol;Acc:HGNC:7200]	0.8823539	
SH2D4A	SH2 domain containing 4A [Source:HGNC Symbol;Acc:HGNC:26102]	0.8805186	
ETV7	ETS variant transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:18160]	0.8790403	
APC2	APC regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:24036]	0.8769093	
PRKN	parkin RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:8607]	0.8756981	
CD4	CD4 molecule [Source:HGNC Symbol;Acc:HGNC:1678]	0.8717135	
ALG13	ALG13 UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:30881]	0.8697285	
MYOF	myoferlin [Source:HGNC Symbol;Acc:HGNC:3656]	0.8659622	
ATXN7L1	ataxin 7 like 1 [Source:HGNC Symbol;Acc:HGNC:22210]	0.86275977	
BAHD1	bromo adjacent homology domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29153]	0.86081785	
MSL1	MSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:27905]	0.85975325	
TAPBPL	TAP binding protein like [Source:HGNC Symbol;Acc:HGNC:30683]	0.8551697	
HELZ2	helicase with zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:30021]	0.8502392	
B4GALNT1	beta-1,4-N-acetyl-galactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]	0.8499463	
CRY1	cryptochrome circadian regulator 1 [Source:HGNC Symbol;Acc:HGNC:2384]	0.8446835	
ATXN7	ataxin 7 [Source:HGNC Symbol;Acc:HGNC:10560]	0.8419167	
RASGRF1	Ras protein specific guanine nucleotide releasing factor 1 [Source:HGNC Symbol;Acc:HGNC:9875]	0.83909327	
SQSTM1	sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]	0.8389388	
ELP5	elongator acetyltransferase complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:30617]	0.83798844	
RGR	retinal G protein coupled receptor [Source:HGNC Symbol;Acc:HGNC:9990]	0.83724046	
EDC4	enhancer of mRNA decapping 4 [Source:HGNC Symbol;Acc:HGNC:17157]	0.8359256	
NRBP2	nuclear receptor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19339]	0.8351241	
EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3526]	0.83506185	
STXBP1	syntaxin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11444]	0.8345157	
RGS11	regulator of G protein signaling 11 [Source:HGNC Symbol;Acc:HGNC:9993]	0.83425605	
CACNA2D3	calcium voltage-gated channel auxiliary subunit alpha2delta 3 [Source:HGNC Symbol;Acc:HGNC:15460]	0.8318723	
CASTOR2	cytosolic arginine sensor for mTORC1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:37073]	0.8302199	
TESPA1	thymocyte expressed, positive selection associated 1 [Source:HGNC Symbol;Acc:HGNC:29109]	0.82968885	
PORCN	porcupine O-acyltransferase [Source:HGNC Symbol;Acc:HGNC:17652]	0.8291059	
ESPNL	espin like [Source:HGNC Symbol;Acc:HGNC:27937]	0.8271122	
SLC16A3	solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]	0.82496816	
ADAR	adenosine deaminase RNA specific [Source:HGNC Symbol;Acc:HGNC:225]	0.8248651	
SLITRK3	SLIT and NTRK like family member 3 [Source:HGNC Symbol;Acc:HGNC:23501]	0.8213032	
FAM217A	family with sequence similarity 217 member A [Source:HGNC Symbol;Acc:HGNC:21362]	0.81935143	
FAM217B	family with sequence similarity 217 member B [Source:HGNC Symbol;Acc:HGNC:16170]	0.81935143	
MIDEAS	mitotic deacetylase associated SANT domain protein [Source:HGNC Symbol;Acc:HGNC:19853]	0.81795484	
MYO5A	myosin VA [Source:HGNC Symbol;Acc:HGNC:7602]	0.811707	
NLRP10	NLR family pyrin domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21464]	0.8080327	
TSPAN7	tetraspanin 7 [Source:HGNC Symbol;Acc:HGNC:11854]	0.80667555	
GARNL3	GTPase activating Rap/RanGAP domain like 3 [Source:HGNC Symbol;Acc:HGNC:25425]	0.8063818	
RCSD1	RCSD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28310]	0.8054216	
MDN1	midasin AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:18302]	0.8039418	
MARK4	microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538]	0.8033532	
TMEM240	transmembrane protein 240 [Source:HGNC Symbol;Acc:HGNC:25186]	0.8021729	
STAMBPL1	STAM binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:24105]	0.80075026	
MADD	MAP kinase activating death domain [Source:HGNC Symbol;Acc:HGNC:6766]	0.80068004	
ZNF385D	zinc finger protein 385D [Source:HGNC Symbol;Acc:HGNC:26191]	0.8004756	
FTL	ferritin light chain [Source:HGNC Symbol;Acc:HGNC:3999]	0.7999852	
FTMT	ferritin mitochondrial [Source:HGNC Symbol;Acc:HGNC:17345]	0.7999852	
FTHL17	ferritin heavy chain like 17 [Source:HGNC Symbol;Acc:HGNC:3987]	0.7999852	
PCOLCE2	procollagen C-endopeptidase enhancer 2 [Source:HGNC Symbol;Acc:HGNC:8739]	0.79897344	
PRSS22	serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]	0.79470575	
TMPRSS11A	transmembrane serine protease 11A [Source:HGNC Symbol;Acc:HGNC:27954]	0.79470575	
TMPRSS11B	transmembrane serine protease 11B [Source:HGNC Symbol;Acc:HGNC:25398]	0.79470575	
TMPRSS11F	transmembrane serine protease 11F [Source:HGNC Symbol;Acc:HGNC:29994]	0.79470575	
TMPRSS11D	transmembrane serine protease 11D [Source:HGNC Symbol;Acc:HGNC:24059]	0.79470575	
TXLNG	taxilin gamma [Source:HGNC Symbol;Acc:HGNC:18578]	0.7924255	
PRKCH	protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]	0.7923966	
SNAPC2	small nuclear RNA activating complex polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:11135]	0.7919868	
RPS6KA1	ribosomal protein S6 kinase A1 [Source:HGNC Symbol;Acc:HGNC:10430]	0.7919293	
MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20619]	0.7896681	
CAB39	calcium binding protein 39 [Source:HGNC Symbol;Acc:HGNC:20292]	0.7887231	
EYA2	EYA transcriptional coactivator and phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3520]	0.7880428	
FAM124A	family with sequence similarity 124 member A [Source:HGNC Symbol;Acc:HGNC:26413]	0.7879785	
ZFYVE26	zinc finger FYVE-type containing 26 [Source:HGNC Symbol;Acc:HGNC:20761]	0.78390145	
AKAP1	A-kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:367]	0.7833257	
SLIT2	slit guidance ligand 2 [Source:HGNC Symbol;Acc:HGNC:11086]	0.7825757	
ZNF362	zinc finger protein 362 [Source:HGNC Symbol;Acc:HGNC:18079]	0.7823075	
SLC25A23	solute carrier family 25 member 23 [Source:HGNC Symbol;Acc:HGNC:19375]	0.77963173	
VDR	vitamin D receptor [Source:HGNC Symbol;Acc:HGNC:12679]	0.77727395	
B3GALT1	beta-1,3-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:916]	0.77692926	
HOOK1	hook microtubule tethering protein 1 [Source:HGNC Symbol;Acc:HGNC:19884]	0.7720545	
MAP7D2	MAP7 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25899]	0.7701947	
PPARA	peroxisome proliferator activated receptor alpha [Source:HGNC Symbol;Acc:HGNC:9232]	0.7693868	
HERC2	HECT and RLD domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:4868]	0.7684439	
MAPT	microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]	0.76835656	
EXOC3L4	exocyst complex component 3 like 4 [Source:HGNC Symbol;Acc:HGNC:20120]	0.7654668	
FNDC4	fibronectin type III domain containing 4 [Source:HGNC Symbol;Acc:HGNC:20239]	0.7652105	
PLPPR3	phospholipid phosphatase related 3 [Source:HGNC Symbol;Acc:HGNC:23497]	0.7647918	
LRP1B	LDL receptor related protein 1B [Source:HGNC Symbol;Acc:HGNC:6693]	0.7645382	
EXOSC1	exosome component 1 [Source:HGNC Symbol;Acc:HGNC:17286]	0.7640322	
STARD7	StAR related lipid transfer domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]	0.7636829	
TTC1	tetratricopeptide repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12391]	0.7629376	
PAPPA2	pappalysin 2 [Source:HGNC Symbol;Acc:HGNC:14615]	0.76280564	
BPTF	bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581]	0.76083994	
GSAP	gamma-secretase activating protein [Source:HGNC Symbol;Acc:HGNC:28042]	0.7578638	
MGAT5	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7049]	0.75636125	
SMU1	SMU1 DNA replication regulator and spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:18247]	0.7557158	
ARID3A	AT-rich interaction domain 3A [Source:HGNC Symbol;Acc:HGNC:3031]	0.7547799	
RNF114	ring finger protein 114 [Source:HGNC Symbol;Acc:HGNC:13094]	0.7542797	
IGF2BP2	insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]	0.7524971	
INA	internexin neuronal intermediate filament protein alpha [Source:HGNC Symbol;Acc:HGNC:6057]	0.75228685	
TESK1	testis associated actin remodelling kinase 1 [Source:HGNC Symbol;Acc:HGNC:11731]	0.74832493	
PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]	0.7466749	
DACH1	dachshund family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:2663]	0.74659973	
DDX17	DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]	0.74478984	
MTM1	myotubularin 1 [Source:HGNC Symbol;Acc:HGNC:7448]	0.7428043	
ARRDC1	arrestin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28633]	0.7399139	
POU6F1	POU class 6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9224]	0.7384628	
MTERF4	mitochondrial transcription termination factor 4 [Source:HGNC Symbol;Acc:HGNC:28785]	0.73838913	
PUS7	pseudouridine synthase 7 [Source:HGNC Symbol;Acc:HGNC:26033]	0.73820764	
EIF1AD	eukaryotic translation initiation factor 1A domain containing [Source:HGNC Symbol;Acc:HGNC:28147]	0.7311367	
FOXI1	forkhead box I1 [Source:HGNC Symbol;Acc:HGNC:3815]	0.7283171	
FOXF2	forkhead box F2 [Source:HGNC Symbol;Acc:HGNC:3810]	0.7283171	
RHOF	ras homolog family member F, filopodia associated [Source:HGNC Symbol;Acc:HGNC:15703]	0.72392094	
IFFO1	intermediate filament family orphan 1 [Source:HGNC Symbol;Acc:HGNC:24970]	0.7233803	
HOMEZ	homeobox and leucine zipper encoding [Source:HGNC Symbol;Acc:HGNC:20164]	0.7225418	
PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K [Source:HGNC Symbol;Acc:HGNC:25415]	0.718013	
MTMR1	myotubularin related protein 1 [Source:HGNC Symbol;Acc:HGNC:7449]	0.71493226	
DARS1	aspartyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:2678]	0.7097014	
PSTPIP1	proline-serine-threonine phosphatase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9580]	0.707878	
PLCD1	phospholipase C delta 1 [Source:HGNC Symbol;Acc:HGNC:9060]	0.7074865	
SMYD5	SMYD family member 5 [Source:HGNC Symbol;Acc:HGNC:16258]	0.7025905	
ARSK	arylsulfatase family member K [Source:HGNC Symbol;Acc:HGNC:25239]	0.70154583	
RNPC3	RNA binding region (RNP1, RRM) containing 3 [Source:HGNC Symbol;Acc:HGNC:18666]	0.7002319	
RIMS1	regulating synaptic membrane exocytosis 1 [Source:HGNC Symbol;Acc:HGNC:17282]	0.698567	
GBP2	guanylate binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4183]	0.69496346	
