NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	Details ...	34	0.50339735	2.0731773	0.0012787724	0.0021948956	0.039	312	tags=50%, list=19%, signal=61%	
REACTOME_METABOLISM_OF_STEROIDS	REACTOME_METABOLISM_OF_STEROIDS	Details ...	39	0.4626984	1.9990401	0.0	0.0042365775	0.079	217	tags=41%, list=13%, signal=46%	
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	Details ...	15	0.5878433	1.9525181	0.0015174507	0.00630744	0.125	515	tags=80%, list=32%, signal=117%	
REACTOME_ECM_PROTEOGLYCANS	REACTOME_ECM_PROTEOGLYCANS	Details ...	20	0.53206325	1.8942623	0.004347826	0.010930291	0.217	538	tags=75%, list=33%, signal=111%	
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING		44	0.42672506	1.8672042	0.0025510204	0.013487644	0.27	449	tags=61%, list=28%, signal=83%	
REACTOME_MUSCLE_CONTRACTION	REACTOME_MUSCLE_CONTRACTION		28	0.47470453	1.8644023	0.0026773761	0.013161807	0.275	565	tags=68%, list=35%, signal=103%	
REACTOME_NEUTROPHIL_DEGRANULATION	REACTOME_NEUTROPHIL_DEGRANULATION		63	0.3754943	1.8088554	0.004761905	0.02036651	0.414	363	tags=38%, list=23%, signal=47%	
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS		37	0.42542663	1.8077408	0.005167959	0.019738588	0.416	449	tags=62%, list=28%, signal=84%	
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF		15	0.5565605	1.8056729	0.010416667	0.019325377	0.42	416	tags=67%, list=26%, signal=89%	
REACTOME_SIGNALING_BY_GPCR	REACTOME_SIGNALING_BY_GPCR		66	0.37864155	1.8021924	0.0023952096	0.019504335	0.438	518	tags=58%, list=32%, signal=81%	
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES		69	0.3596957	1.7623639	0.0011723329	0.026120761	0.545	780	tags=78%, list=48%, signal=145%	
REACTOME_LEISHMANIA_INFECTION	REACTOME_LEISHMANIA_INFECTION		31	0.43219095	1.7349738	0.0066137565	0.031507116	0.62	554	tags=68%, list=34%, signal=101%	
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS		27	0.44313034	1.700642	0.01623816	0.038745664	0.711	36	tags=19%, list=2%, signal=19%	
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS		30	0.41934913	1.6806341	0.023904383	0.044006106	0.767	518	tags=63%, list=32%, signal=92%	
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES		19	0.47081524	1.6588268	0.016176471	0.049284175	0.82	514	tags=63%, list=32%, signal=92%	
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT		48	0.36996028	1.648043	0.020356234	0.051535197	0.841	687	tags=71%, list=43%, signal=120%	
REACTOME_RAC3_GTPASE_CYCLE	REACTOME_RAC3_GTPASE_CYCLE		21	0.450042	1.6350467	0.037815128	0.054114945	0.867	780	tags=90%, list=48%, signal=173%	
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS		26	0.41778034	1.6047493	0.028263796	0.0648397	0.915	400	tags=58%, list=25%, signal=76%	
REACTOME_DEVELOPMENTAL_BIOLOGY	REACTOME_DEVELOPMENTAL_BIOLOGY		88	0.3132742	1.5650885	0.017441861	0.08213208	0.962	689	tags=63%, list=43%, signal=103%	
REACTOME_RAC2_GTPASE_CYCLE	REACTOME_RAC2_GTPASE_CYCLE		19	0.43940088	1.5453763	0.058571428	0.08979659	0.976	780	tags=89%, list=48%, signal=172%	
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS		16	0.4521714	1.5246303	0.071633235	0.09891745	0.982	772	tags=88%, list=48%, signal=167%	
REACTOME_RAC1_GTPASE_CYCLE	REACTOME_RAC1_GTPASE_CYCLE		39	0.3554016	1.5181936	0.041772153	0.10036694	0.985	799	tags=79%, list=50%, signal=154%	
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS		20	0.4181124	1.4956433	0.073509015	0.111704744	0.995	453	tags=55%, list=28%, signal=76%	
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL		25	0.38714	1.4899112	0.09040334	0.11185033	0.996	443	tags=52%, list=28%, signal=71%	
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES		30	0.37401858	1.4841615	0.060766183	0.11271382	0.997	276	tags=37%, list=17%, signal=43%	
REACTOME_INFECTIOUS_DISEASE	REACTOME_INFECTIOUS_DISEASE		69	0.31013057	1.4807986	0.041469194	0.11192173	0.997	560	tags=51%, list=35%, signal=74%	
REACTOME_RHOA_GTPASE_CYCLE	REACTOME_RHOA_GTPASE_CYCLE		23	0.39386332	1.4734595	0.06213873	0.11368679	0.997	773	tags=83%, list=48%, signal=157%	
REACTOME_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_JUNCTION_ORGANIZATION		16	0.43881038	1.4519268	0.085137084	0.12567542	1.0	546	tags=69%, list=34%, signal=103%	
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM		15	0.4403634	1.4304763	0.08630952	0.13842133	1.0	12	tags=20%, list=1%, signal=20%	
REACTOME_SIGNALING_BY_VEGF	REACTOME_SIGNALING_BY_VEGF		18	0.38326612	1.3400053	0.15177305	0.21249855	1.0	780	tags=78%, list=48%, signal=149%	
REACTOME_CELL_CELL_COMMUNICATION	REACTOME_CELL_CELL_COMMUNICATION		21	0.36499768	1.3364298	0.13711911	0.21128148	1.0	546	tags=57%, list=34%, signal=85%	
REACTOME_RHO_GTPASE_CYCLE	REACTOME_RHO_GTPASE_CYCLE		68	0.275502	1.3300965	0.11594203	0.21257074	1.0	780	tags=68%, list=48%, signal=126%	
REACTOME_CDC42_GTPASE_CYCLE	REACTOME_CDC42_GTPASE_CYCLE		23	0.3439747	1.3003968	0.17806268	0.23689637	1.0	799	tags=78%, list=50%, signal=153%	
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS		17	0.3746349	1.2769123	0.2107438	0.25696588	1.0	654	tags=65%, list=41%, signal=108%	
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3	REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3		82	0.23861992	1.2202215	0.2073027	0.31617677	1.0	780	tags=65%, list=48%, signal=119%	
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION		19	0.34712932	1.2176714	0.230226	0.3132584	1.0	208	tags=26%, list=13%, signal=30%	
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM		17	0.35013112	1.2103853	0.24539007	0.31648138	1.0	763	tags=76%, list=47%, signal=144%	
REACTOME_INTERFERON_SIGNALING	REACTOME_INTERFERON_SIGNALING		18	0.3382746	1.1700553	0.29333332	0.36207703	1.0	555	tags=56%, list=34%, signal=84%	
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION		18	0.33681378	1.158306	0.2947214	0.37115422	1.0	542	tags=56%, list=34%, signal=83%	
REACTOME_SARS_COV_INFECTIONS	REACTOME_SARS_COV_INFECTIONS		21	0.3191748	1.143383	0.2933526	0.3848487	1.0	454	tags=43%, list=28%, signal=59%	
REACTOME_ION_CHANNEL_TRANSPORT	REACTOME_ION_CHANNEL_TRANSPORT		21	0.31555364	1.1402929	0.31185943	0.38217518	1.0	484	tags=52%, list=30%, signal=74%	
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION		94	0.21980938	1.1345024	0.27790698	0.38321823	1.0	228	tags=20%, list=14%, signal=22%	
REACTOME_RHO_GTPASE_EFFECTORS	REACTOME_RHO_GTPASE_EFFECTORS		29	0.28794676	1.1341923	0.2984293	0.37695855	1.0	739	tags=66%, list=46%, signal=119%	
REACTOME_DISEASES_OF_GLYCOSYLATION	REACTOME_DISEASES_OF_GLYCOSYLATION		16	0.32517266	1.0943105	0.35714287	0.42349675	1.0	1090	tags=100%, list=68%, signal=307%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1		15	0.3240958	1.0692483	0.408472	0.4502353	1.0	756	tags=73%, list=47%, signal=137%	
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES		22	0.27679795	1.0373474	0.41322315	0.48785898	1.0	592	tags=59%, list=37%, signal=92%	
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS		15	0.314537	1.0316486	0.43288085	0.4884777	1.0	652	tags=60%, list=41%, signal=100%	
REACTOME_CHROMATIN_MODIFYING_ENZYMES	REACTOME_CHROMATIN_MODIFYING_ENZYMES		15	0.27995545	0.9085744	0.5857988	0.6591821	1.0	252	tags=33%, list=16%, signal=39%	
REACTOME_VESICLE_MEDIATED_TRANSPORT	REACTOME_VESICLE_MEDIATED_TRANSPORT		47	0.19740179	0.8802753	0.63832486	0.6900955	1.0	174	tags=13%, list=11%, signal=14%	
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS		15	0.25903836	0.86468095	0.62093353	0.70195174	1.0	454	tags=40%, list=28%, signal=55%	
REACTOME_GLUCOSE_METABOLISM	REACTOME_GLUCOSE_METABOLISM		15	0.26205245	0.83973217	0.6472303	0.7262331	1.0	10	tags=7%, list=1%, signal=7%	
REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM		25	0.22203235	0.83349437	0.6748555	0.7239199	1.0	592	tags=52%, list=37%, signal=81%	
REACTOME_METABOLISM_OF_CARBOHYDRATES	REACTOME_METABOLISM_OF_CARBOHYDRATES		41	0.18960406	0.83145577	0.6697128	0.7164047	1.0	572	tags=39%, list=36%, signal=59%	
REACTOME_SENSORY_PERCEPTION	REACTOME_SENSORY_PERCEPTION		26	0.21396527	0.8081397	0.71798366	0.73727274	1.0	448	tags=35%, list=28%, signal=47%	
REACTOME_CELLULAR_RESPONSES_TO_STIMULI	REACTOME_CELLULAR_RESPONSES_TO_STIMULI		50	0.16962285	0.76525563	0.7751553	0.77918595	1.0	589	tags=42%, list=37%, signal=64%	
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS		23	0.20173767	0.7468767	0.79566985	0.7903097	1.0	54	tags=9%, list=3%, signal=9%	
