NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE		23	-0.24022698	-1.1252228	0.2982456	0.47681105	1.0	1229	tags=100%, list=76%, signal=417%	
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES		32	-0.21421584	-1.104335	0.32142857	0.4939498	1.0	476	tags=47%, list=30%, signal=65%	
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS		34	-0.20833895	-1.0734233	0.34901962	0.5251126	1.0	280	tags=32%, list=17%, signal=38%	
REACTOME_CELL_CYCLE	REACTOME_CELL_CYCLE		19	-0.23647799	-1.0264904	0.41265061	0.58953905	1.0	1234	tags=100%, list=77%, signal=424%	
REACTOME_MITOCHONDRIAL_BIOGENESIS	REACTOME_MITOCHONDRIAL_BIOGENESIS		16	-0.23917137	-0.9543856	0.5207668	0.7082222	1.0	1229	tags=100%, list=76%, signal=419%	
REACTOME_CELL_CYCLE_MITOTIC	REACTOME_CELL_CYCLE_MITOTIC		15	-0.23588456	-0.93196696	0.5613497	0.7245594	1.0	1234	tags=100%, list=77%, signal=425%	
REACTOME_SIGNALING_BY_WNT	REACTOME_SIGNALING_BY_WNT		21	-0.20151132	-0.9082339	0.62376237	0.7411306	1.0	1290	tags=100%, list=80%, signal=498%	
REACTOME_PHOSPHOLIPID_METABOLISM	REACTOME_PHOSPHOLIPID_METABOLISM		20	-0.20637566	-0.88642424	0.5878378	0.75403893	1.0	501	tags=45%, list=31%, signal=65%	
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS		35	-0.16494027	-0.88564163	0.6197183	0.72961056	1.0	307	tags=29%, list=19%, signal=35%	
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION		80	-0.1227652	-0.8296189	0.7837838	0.7966444	1.0	242	tags=23%, list=15%, signal=25%	
REACTOME_MEMBRANE_TRAFFICKING	REACTOME_MEMBRANE_TRAFFICKING		40	-0.14479654	-0.78385276	0.7669492	0.83953625	1.0	83	tags=10%, list=5%, signal=10%	
REACTOME_DEUBIQUITINATION	REACTOME_DEUBIQUITINATION		15	-0.17703405	-0.7031622	0.8252427	0.9166464	1.0	1138	tags=93%, list=71%, signal=316%	
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION		22	-0.15396227	-0.6934222	0.89605737	0.8987174	1.0	794	tags=77%, list=49%, signal=150%	
REACTOME_DISEASES_OF_METABOLISM	REACTOME_DISEASES_OF_METABOLISM		31	-0.117765136	-0.5765119	0.9444444	0.9593317	1.0	565	tags=52%, list=35%, signal=78%	
