NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	Details ...	15	0.5180837	2.051382	0.010380623	0.006225509	0.041	424	tags=87%, list=40%, signal=142%	
REACTOME_MRNA_SPLICING	REACTOME_MRNA_SPLICING	Details ...	20	0.4270734	1.9630458	0.0035842294	0.011064368	0.079	620	tags=100%, list=58%, signal=234%	
REACTOME_CELL_CYCLE	REACTOME_CELL_CYCLE	Details ...	39	0.2981323	1.7259673	0.0049261083	0.03905081	0.267	367	tags=59%, list=34%, signal=87%	
REACTOME_PROGRAMMED_CELL_DEATH	REACTOME_PROGRAMMED_CELL_DEATH	Details ...	18	0.35530615	1.5669508	0.03508772	0.08483049	0.5	447	tags=72%, list=42%, signal=122%	
REACTOME_PROTEIN_LOCALIZATION	REACTOME_PROTEIN_LOCALIZATION	Details ...	18	0.34808344	1.5391917	0.04255319	0.09168379	0.562	252	tags=56%, list=24%, signal=71%	
REACTOME_SUMOYLATION	REACTOME_SUMOYLATION	Details ...	16	0.35095528	1.5087992	0.08450704	0.10120954	0.612	363	tags=63%, list=34%, signal=93%	
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM		77	0.20319697	1.4483912	0.042016808	0.1278711	0.7	271	tags=36%, list=25%, signal=45%	
REACTOME_CELL_CYCLE_MITOTIC	REACTOME_CELL_CYCLE_MITOTIC		31	0.2714258	1.4186103	0.06696428	0.1395169	0.748	367	tags=58%, list=34%, signal=86%	
REACTOME_INNATE_IMMUNE_SYSTEM	REACTOME_INNATE_IMMUNE_SYSTEM		53	0.20839651	1.3454587	0.07692308	0.18616709	0.864	136	tags=25%, list=13%, signal=27%	
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	REACTOME_ADAPTIVE_IMMUNE_SYSTEM		34	0.24592173	1.3323264	0.10784314	0.18896429	0.881	271	tags=47%, list=25%, signal=61%	
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE		19	0.2776571	1.2496732	0.18450184	0.25862628	0.955	367	tags=63%, list=34%, signal=94%	
REACTOME_CELLULAR_RESPONSES_TO_STIMULI	REACTOME_CELLULAR_RESPONSES_TO_STIMULI		46	0.20085354	1.2485178	0.17486338	0.24974258	0.955	374	tags=52%, list=35%, signal=77%	
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS		17	0.28241935	1.2335588	0.2244898	0.25430736	0.962	74	tags=24%, list=7%, signal=25%	
REACTOME_SARS_COV_INFECTIONS	REACTOME_SARS_COV_INFECTIONS		25	0.23773478	1.1512972	0.25925925	0.33750138	0.989	525	tags=76%, list=49%, signal=146%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53		27	0.20772932	1.0796441	0.35714287	0.42146987	1.0	603	tags=81%, list=56%, signal=182%	
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	REACTOME_SEPARATION_OF_SISTER_CHROMATIDS		15	0.25238097	1.0492646	0.39233038	0.44963393	1.0	356	tags=60%, list=33%, signal=89%	
REACTOME_M_PHASE	REACTOME_M_PHASE		25	0.20310102	1.0179132	0.40963855	0.48117673	1.0	367	tags=52%, list=34%, signal=77%	
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS		20	0.22342382	1.0112329	0.42560554	0.47756803	1.0	32	tags=15%, list=3%, signal=15%	
REACTOME_SIGNALING_BY_INTERLEUKINS	REACTOME_SIGNALING_BY_INTERLEUKINS		46	0.16533226	1.0000812	0.460733	0.47830966	1.0	53	tags=13%, list=5%, signal=13%	
REACTOME_INFECTIOUS_DISEASE	REACTOME_INFECTIOUS_DISEASE		53	0.13728781	0.9066506	0.63975155	0.5993165	1.0	99	tags=17%, list=9%, signal=18%	
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING		17	0.1550795	0.6613611	0.8586207	0.8939375	1.0	292	tags=41%, list=27%, signal=56%	
