NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_TCR_SIGNALING	REACTOME_TCR_SIGNALING	Details ...	43	0.604317	3.3183515	0.0	0.0	0.0	733	tags=84%, list=31%, signal=119%	
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	Details ...	38	0.6263296	3.2927072	0.0	0.0	0.0	733	tags=87%, list=31%, signal=124%	
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	Details ...	36	0.6400141	3.287341	0.0	0.0	0.0	733	tags=89%, list=31%, signal=127%	
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	Details ...	37	0.63375145	3.2816427	0.0	0.0	0.0	733	tags=89%, list=31%, signal=127%	
REACTOME_DNA_REPLICATION	REACTOME_DNA_REPLICATION	Details ...	42	0.6168879	3.2756684	0.0	0.0	0.0	733	tags=86%, list=31%, signal=122%	
REACTOME_HIV_INFECTION	REACTOME_HIV_INFECTION	Details ...	62	0.54344594	3.2742226	0.0	0.0	0.0	931	tags=87%, list=39%, signal=139%	
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	Details ...	51	0.5767291	3.2742128	0.0	0.0	0.0	523	tags=69%, list=22%, signal=86%	
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	Details ...	35	0.6384638	3.2706273	0.0	0.0	0.0	733	tags=89%, list=31%, signal=126%	
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	Details ...	52	0.57055193	3.2663376	0.0	0.0	0.0	655	tags=73%, list=28%, signal=99%	
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	Details ...	36	0.64024085	3.2656066	0.0	0.0	0.0	733	tags=89%, list=31%, signal=127%	
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA		33	0.6452322	3.251228	0.0	0.0	0.0	733	tags=91%, list=31%, signal=130%	
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	REACTOME_HEDGEHOG_LIGAND_BIOGENESIS		34	0.64727426	3.2511346	0.0	0.0	0.0	733	tags=91%, list=31%, signal=130%	
REACTOME_DEGRADATION_OF_AXIN	REACTOME_DEGRADATION_OF_AXIN		34	0.64693385	3.2484272	0.0	0.0	0.0	733	tags=91%, list=31%, signal=130%	
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN		35	0.6384638	3.2439697	0.0	0.0	0.0	733	tags=89%, list=31%, signal=126%	
REACTOME_S_PHASE	REACTOME_S_PHASE		46	0.5824045	3.2375638	0.0	0.0	0.0	733	tags=80%, list=31%, signal=114%	
REACTOME_KEAP1_NFE2L2_PATHWAY	REACTOME_KEAP1_NFE2L2_PATHWAY		46	0.58336526	3.2313867	0.0	0.0	0.0	747	tags=80%, list=31%, signal=115%	
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS		35	0.6290068	3.2034533	0.0	0.0	0.0	733	tags=89%, list=31%, signal=126%	
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS		36	0.60905457	3.198796	0.0	0.0	0.0	733	tags=86%, list=31%, signal=123%	
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION		90	0.470799	3.1956491	0.0	0.0	0.0	763	tags=68%, list=32%, signal=96%	
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS		39	0.60278213	3.1954668	0.0	0.0	0.0	733	tags=85%, list=31%, signal=120%	
REACTOME_DNA_REPLICATION_PRE_INITIATION	REACTOME_DNA_REPLICATION_PRE_INITIATION		37	0.61262	3.1806905	0.0	0.0	0.0	733	tags=86%, list=31%, signal=123%	
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES		33	0.6452322	3.1803992	0.0	0.0	0.0	733	tags=91%, list=31%, signal=130%	
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES		59	0.52943283	3.1759949	0.0	0.0	0.0	872	tags=85%, list=37%, signal=130%	
REACTOME_STABILIZATION_OF_P53	REACTOME_STABILIZATION_OF_P53		36	0.6154244	3.175306	0.0	0.0	0.0	733	tags=86%, list=31%, signal=123%	
REACTOME_CELL_CYCLE	REACTOME_CELL_CYCLE		106	0.45110276	3.1742907	0.0	0.0	0.0	1016	tags=80%, list=43%, signal=134%	
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS		37	0.60093325	3.1734295	0.0	0.0	0.0	733	tags=84%, list=31%, signal=119%	
REACTOME_CELL_CYCLE_CHECKPOINTS	REACTOME_CELL_CYCLE_CHECKPOINTS		51	0.5559193	3.1724594	0.0	0.0	0.0	733	tags=78%, list=31%, signal=111%	
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY		38	0.6077392	3.1676168	0.0	0.0	0.0	733	tags=84%, list=31%, signal=120%	
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21		33	0.6328137	3.1642168	0.0	0.0	0.0	733	tags=88%, list=31%, signal=125%	
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL		31	0.6426028	3.1469543	0.0	0.0	0.0	796	tags=94%, list=33%, signal=139%	
REACTOME_DEGRADATION_OF_DVL	REACTOME_DEGRADATION_OF_DVL		34	0.6298838	3.1433249	0.0	0.0	0.0	733	tags=88%, list=31%, signal=126%	
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR		39	0.5925091	3.1425657	0.0	0.0	0.0	733	tags=82%, list=31%, signal=117%	
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY		39	0.59508157	3.129695	0.0	0.0	0.0	733	tags=82%, list=31%, signal=117%	
REACTOME_CLEC7A_DECTIN_1_SIGNALING	REACTOME_CLEC7A_DECTIN_1_SIGNALING		41	0.5993473	3.1254528	0.0	0.0	0.0	733	tags=83%, list=31%, signal=118%	
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2		36	0.60082877	3.1096952	0.0	0.0	0.0	733	tags=83%, list=31%, signal=119%	
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS		44	0.57419807	3.1042259	0.0	0.0	0.0	733	tags=80%, list=31%, signal=113%	
REACTOME_SIGNALING_BY_NOTCH4	REACTOME_SIGNALING_BY_NOTCH4		37	0.5787256	3.0915978	0.0	0.0	0.0	733	tags=81%, list=31%, signal=115%	
REACTOME_UCH_PROTEINASES	REACTOME_UCH_PROTEINASES		36	0.6022506	3.0798063	0.0	0.0	0.0	733	tags=83%, list=31%, signal=119%	
REACTOME_DEUBIQUITINATION	REACTOME_DEUBIQUITINATION		71	0.49788404	3.0745308	0.0	0.0	0.0	872	tags=79%, list=37%, signal=121%	
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION		40	0.58371997	3.0684843	0.0	0.0	0.0	733	tags=80%, list=31%, signal=114%	
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS		35	0.61468786	3.066064	0.0	0.0	0.0	733	tags=86%, list=31%, signal=122%	
REACTOME_MITOTIC_G2_G2_M_PHASES	REACTOME_MITOTIC_G2_G2_M_PHASES		47	0.5459627	3.0541685	0.0	0.0	0.0	655	tags=72%, list=28%, signal=98%	
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION		100	0.4443432	3.050853	0.0	0.0	0.0	763	tags=65%, list=32%, signal=92%	
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION		38	0.5872398	3.0463443	0.0	0.0	0.0	733	tags=84%, list=31%, signal=120%	
REACTOME_MAPK6_MAPK4_SIGNALING	REACTOME_MAPK6_MAPK4_SIGNALING		35	0.5892732	3.035673	0.0	0.0	0.0	733	tags=86%, list=31%, signal=122%	
REACTOME_PCP_CE_PATHWAY	REACTOME_PCP_CE_PATHWAY		38	0.56706125	3.0294044	0.0	0.0	0.0	733	tags=79%, list=31%, signal=112%	
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY		32	0.62212235	3.0272152	0.0	0.0	0.0	733	tags=88%, list=31%, signal=125%	
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY	REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY		37	0.60281616	3.0201168	0.0	0.0	0.0	733	tags=84%, list=31%, signal=119%	
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING		35	0.5941728	3.015691	0.0	0.0	0.0	733	tags=83%, list=31%, signal=118%	
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX		39	0.5729463	3.0076084	0.0	0.0	0.0	733	tags=79%, list=31%, signal=113%	
REACTOME_CELL_CYCLE_MITOTIC	REACTOME_CELL_CYCLE_MITOTIC		89	0.45841414	3.0006824	0.0	0.0	0.0	845	tags=72%, list=36%, signal=107%	
REACTOME_ABC_TRANSPORTER_DISORDERS	REACTOME_ABC_TRANSPORTER_DISORDERS		36	0.5943494	2.9919732	0.0	0.0	0.0	733	tags=86%, list=31%, signal=123%	
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT		39	0.56904316	2.9648473	0.0	0.0	0.0	733	tags=82%, list=31%, signal=117%	
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT		36	0.57898563	2.9536357	0.0	0.0	0.0	733	tags=83%, list=31%, signal=119%	
REACTOME_M_PHASE	REACTOME_M_PHASE		77	0.46515197	2.949872	0.0	0.0	0.0	845	tags=74%, list=36%, signal=111%	
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE		54	0.5028043	2.910387	0.0	0.0	0.0	743	tags=74%, list=31%, signal=105%	
REACTOME_REGULATION_OF_RAS_BY_GAPS	REACTOME_REGULATION_OF_RAS_BY_GAPS		38	0.5699343	2.9011834	0.0	0.0	0.0	733	tags=79%, list=31%, signal=112%	
REACTOME_PTEN_REGULATION	REACTOME_PTEN_REGULATION		48	0.51109654	2.8931365	0.0	0.0	0.0	747	tags=73%, list=31%, signal=104%	
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	REACTOME_SEPARATION_OF_SISTER_CHROMATIDS		44	0.52693784	2.8729684	0.0	0.0	0.0	733	tags=77%, list=31%, signal=110%	
REACTOME_TRNA_PROCESSING	REACTOME_TRNA_PROCESSING		33	0.5702748	2.8670228	0.0	0.0	0.0	775	tags=82%, list=33%, signal=120%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3		37	0.5433621	2.8064303	0.0	0.0	0.0	733	tags=76%, list=31%, signal=108%	
REACTOME_METABOLISM_OF_POLYAMINES	REACTOME_METABOLISM_OF_POLYAMINES		37	0.53436434	2.7619271	0.0	0.0	0.0	733	tags=81%, list=31%, signal=115%	
REACTOME_APOPTOSIS	REACTOME_APOPTOSIS		56	0.4755361	2.7455146	0.0	0.0	0.0	758	tags=70%, list=32%, signal=100%	
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS		57	0.46349248	2.731428	0.0	0.0	0.0	747	tags=68%, list=31%, signal=97%	
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT		53	0.47465506	2.7282383	0.0	0.0	0.0	767	tags=70%, list=32%, signal=101%	
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS		48	0.4827948	2.7269638	0.0	0.0	0.0	733	tags=65%, list=31%, signal=91%	
REACTOME_NEDDYLATION	REACTOME_NEDDYLATION		78	0.41943502	2.7118282	0.0	0.0	0.0	518	tags=50%, list=22%, signal=62%	
REACTOME_HEDGEHOG_ON_STATE	REACTOME_HEDGEHOG_ON_STATE		42	0.5004024	2.703719	0.0	0.0	0.0	767	tags=74%, list=32%, signal=107%	
REACTOME_HEDGEHOG_OFF_STATE	REACTOME_HEDGEHOG_OFF_STATE		44	0.50032645	2.6780148	0.0	0.0	0.0	733	tags=70%, list=31%, signal=100%	
REACTOME_SIGNALING_BY_NOTCH	REACTOME_SIGNALING_BY_NOTCH		44	0.48619995	2.6496868	0.0	0.0	0.0	733	tags=70%, list=31%, signal=100%	
REACTOME_PROGRAMMED_CELL_DEATH	REACTOME_PROGRAMMED_CELL_DEATH		62	0.4333995	2.6464674	0.0	0.0	0.0	758	tags=65%, list=32%, signal=92%	
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA		40	0.49437505	2.6386423	0.0	0.0	0.0	733	tags=75%, list=31%, signal=107%	
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA		37	0.5117999	2.6373005	0.0	0.0	0.0	1138	tags=97%, list=48%, signal=184%	
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS		53	0.45838994	2.6185987	0.0	0.0	0.0	523	tags=68%, list=22%, signal=85%	
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	REACTOME_ADAPTIVE_IMMUNE_SYSTEM		138	0.35241485	2.6147387	0.0	0.0	0.0	635	tags=51%, list=27%, signal=66%	
REACTOME_SIGNALING_BY_HEDGEHOG	REACTOME_SIGNALING_BY_HEDGEHOG		50	0.4515302	2.5680041	0.0	0.0	0.0	518	tags=54%, list=22%, signal=68%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1		50	0.45736137	2.5631902	0.0	0.0	0.0	747	tags=72%, list=31%, signal=103%	
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS		52	0.4454937	2.5606036	0.0	0.0	0.0	733	tags=62%, list=31%, signal=87%	
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING		44	0.46166915	2.542544	0.0	0.0	0.0	733	tags=68%, list=31%, signal=97%	
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM		123	0.34667778	2.5269084	0.0	2.9700299E-5	0.002	534	tags=46%, list=22%, signal=57%	
REACTOME_INNATE_IMMUNE_SYSTEM	REACTOME_INNATE_IMMUNE_SYSTEM		155	0.32304612	2.4501278	0.0	1.1038194E-4	0.007	782	tags=55%, list=33%, signal=77%	
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL		15	0.6257956	2.3814979	0.0	1.2416203E-4	0.008	724	tags=87%, list=30%, signal=124%	
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION		23	0.5216432	2.336247	0.0	2.153879E-4	0.014	52	tags=35%, list=2%, signal=35%	
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS		69	0.37491515	2.3213246	0.0	2.4589594E-4	0.016	747	tags=59%, list=31%, signal=84%	
REACTOME_INTERFERON_SIGNALING	REACTOME_INTERFERON_SIGNALING		30	0.48134258	2.320825	0.0	2.4330756E-4	0.016	527	tags=53%, list=22%, signal=68%	
REACTOME_HIV_LIFE_CYCLE	REACTOME_HIV_LIFE_CYCLE		23	0.526684	2.2982595	0.0	2.910698E-4	0.019	931	tags=87%, list=39%, signal=142%	
REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES	REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES		22	0.5311057	2.2920804	0.0	2.8806907E-4	0.019	865	tags=82%, list=36%, signal=127%	
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS		17	0.57717425	2.2545488	0.0	3.9293183E-4	0.026	843	tags=88%, list=35%, signal=136%	
REACTOME_MRNA_SPLICING	REACTOME_MRNA_SPLICING		24	0.49915048	2.235558	0.0	4.6610192E-4	0.031	1202	tags=100%, list=51%, signal=200%	
REACTOME_SIGNALING_BY_WNT	REACTOME_SIGNALING_BY_WNT		67	0.3599684	2.2090786	0.0	6.2667433E-4	0.041	814	tags=60%, list=34%, signal=88%	
REACTOME_SIGNALING_BY_INTERLEUKINS	REACTOME_SIGNALING_BY_INTERLEUKINS		93	0.32935187	2.1930864	0.0	7.536794E-4	0.05	534	tags=46%, list=22%, signal=57%	
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	REACTOME_TOLL_LIKE_RECEPTOR_CASCADES		26	0.47762495	2.1868746	0.0	8.216091E-4	0.053	305	tags=42%, list=13%, signal=48%	
REACTOME_SNRNP_ASSEMBLY	REACTOME_SNRNP_ASSEMBLY		15	0.5567282	2.1471572	0.0	0.001057928	0.069	953	tags=93%, list=40%, signal=155%	
REACTOME_MITOTIC_PROPHASE	REACTOME_MITOTIC_PROPHASE		25	0.46249115	2.138963	0.0023041475	0.0011293615	0.073	1096	tags=88%, list=46%, signal=162%	
REACTOME_HCMV_LATE_EVENTS	REACTOME_HCMV_LATE_EVENTS		18	0.5206111	2.135578	0.0	0.0011469038	0.075	891	tags=83%, list=37%, signal=132%	
REACTOME_SARS_COV_2_HOST_INTERACTIONS	REACTOME_SARS_COV_2_HOST_INTERACTIONS		35	0.40734088	2.10971	0.002247191	0.0013716574	0.091	1083	tags=77%, list=46%, signal=140%	
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES		16	0.53028035	2.1083658	0.0	0.001372166	0.092	523	tags=63%, list=22%, signal=80%	
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM		16	0.53019893	2.0991912	0.0	0.0013986824	0.095	713	tags=75%, list=30%, signal=106%	
REACTOME_INFECTIOUS_DISEASE	REACTOME_INFECTIOUS_DISEASE		164	0.2736425	2.0927231	0.0	0.0014931196	0.101	534	tags=36%, list=22%, signal=43%	
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS		88	0.30676487	2.0783157	0.0	0.001640872	0.112	524	tags=41%, list=22%, signal=51%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2		52	0.3607649	2.0703773	0.0	0.0017685863	0.12	765	tags=65%, list=32%, signal=94%	
REACTOME_CELLULAR_RESPONSES_TO_STIMULI	REACTOME_CELLULAR_RESPONSES_TO_STIMULI		142	0.2743017	2.007962	0.0	0.0028751655	0.197	747	tags=49%, list=31%, signal=67%	
REACTOME_RAB_REGULATION_OF_TRAFFICKING	REACTOME_RAB_REGULATION_OF_TRAFFICKING		18	0.48627338	1.9799732	0.0021413276	0.0035456324	0.242	554	tags=56%, list=23%, signal=72%	
REACTOME_DNA_REPAIR	REACTOME_DNA_REPAIR		34	0.3958757	1.9617069	0.0022271716	0.0041035507	0.277	1240	tags=88%, list=52%, signal=182%	
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE	REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE		18	0.4882889	1.9467704	0.002	0.004638671	0.314	579	tags=56%, list=24%, signal=73%	
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION		15	0.49730378	1.9212683	0.01039501	0.005527341	0.358	1000	tags=87%, list=42%, signal=149%	
REACTOME_TRNA_AMINOACYLATION	REACTOME_TRNA_AMINOACYLATION		18	0.47075754	1.9211544	0.0041753654	0.0054941163	0.359	1000	tags=83%, list=42%, signal=143%	
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE		21	0.44618854	1.9179995	0.0064794817	0.005632534	0.369	579	tags=52%, list=24%, signal=69%	
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE		20	0.4481265	1.9123367	0.006521739	0.0057926523	0.38	579	tags=55%, list=24%, signal=72%	
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS		15	0.49760097	1.9010593	0.008474576	0.0061594984	0.403	523	tags=60%, list=22%, signal=76%	
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES		68	0.30108508	1.8837676	0.0	0.0071137343	0.443	521	tags=43%, list=22%, signal=53%	
REACTOME_LEISHMANIA_INFECTION	REACTOME_LEISHMANIA_INFECTION		33	0.37749344	1.871323	0.0063829785	0.0076080775	0.47	52	tags=24%, list=2%, signal=24%	
REACTOME_TRANSLATION	REACTOME_TRANSLATION		54	0.3138568	1.8421793	0.009638554	0.009401122	0.54	1322	tags=87%, list=56%, signal=192%	
