NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX		19	-0.6695429	-2.8361201	0.0	0.0	0.0	648	tags=89%, list=27%, signal=121%	
REACTOME_G2_M_CHECKPOINTS	REACTOME_G2_M_CHECKPOINTS		38	-0.5238342	-2.8261077	0.0	0.0	0.0	887	tags=82%, list=37%, signal=127%	
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR		24	-0.58039683	-2.7990968	0.0	0.0	0.0	859	tags=88%, list=36%, signal=135%	
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS	REACTOME_SEPARATION_OF_SISTER_CHROMATIDS		43	-0.51039314	-2.79221	0.0	0.0	0.0	828	tags=77%, list=34%, signal=115%	
REACTOME_MRNA_SPLICING	REACTOME_MRNA_SPLICING		69	-0.4223363	-2.7851417	0.0	0.0	0.0	1420	tags=100%, list=59%, signal=237%	
REACTOME_DISEASES_OF_DNA_REPAIR	REACTOME_DISEASES_OF_DNA_REPAIR		20	-0.6249888	-2.7273438	0.0	0.0	0.0	844	tags=95%, list=35%, signal=145%	
REACTOME_REGULATION_OF_TP53_ACTIVITY	REACTOME_REGULATION_OF_TP53_ACTIVITY		45	-0.47521946	-2.7232864	0.0	0.0	0.0	732	tags=71%, list=30%, signal=100%	
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT		21	-0.6055178	-2.716015	0.0	0.0	0.0	844	tags=90%, list=35%, signal=138%	
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS	REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS		19	-0.63104516	-2.7057533	0.0	0.0	0.0	732	tags=89%, list=30%, signal=128%	
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE		17	-0.6542486	-2.6912723	0.0	4.905914E-5	0.001	844	tags=100%, list=35%, signal=153%	
REACTOME_EXTENSION_OF_TELOMERES	REACTOME_EXTENSION_OF_TELOMERES		22	-0.58463806	-2.6865957	0.0	4.7526042E-5	0.001	732	tags=82%, list=30%, signal=117%	
REACTOME_TELOMERE_MAINTENANCE	REACTOME_TELOMERE_MAINTENANCE		29	-0.5330221	-2.645242	0.0	4.6085857E-5	0.001	876	tags=83%, list=36%, signal=129%	
REACTOME_GENE_SILENCING_BY_RNA	REACTOME_GENE_SILENCING_BY_RNA		41	-0.47619018	-2.625536	0.0	4.473039E-5	0.001	955	tags=78%, list=40%, signal=127%	
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA		16	-0.6539749	-2.5991917	0.0	4.3452383E-5	0.001	844	tags=100%, list=35%, signal=153%	
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES	REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES		17	-0.6250688	-2.573024	0.0	4.224537E-5	0.001	732	tags=88%, list=30%, signal=126%	
REACTOME_RRNA_PROCESSING	REACTOME_RRNA_PROCESSING		47	-0.44050032	-2.5536904	0.0	4.1103605E-5	0.001	1274	tags=94%, list=53%, signal=195%	
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS		39	-0.4569663	-2.50855	0.0	1.3548165E-4	0.003	828	tags=74%, list=34%, signal=112%	
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS		21	-0.5684447	-2.4688976	0.0	1.7604999E-4	0.004	844	tags=86%, list=35%, signal=131%	
REACTOME_BASE_EXCISION_REPAIR	REACTOME_BASE_EXCISION_REPAIR		22	-0.564121	-2.4619904	0.0	1.7164873E-4	0.004	927	tags=91%, list=39%, signal=147%	
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE		16	-0.6115782	-2.4219341	0.0	1.6746217E-4	0.004	659	tags=81%, list=27%, signal=111%	
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS		29	-0.4718611	-2.4140143	0.0	1.6347498E-4	0.004	1164	tags=93%, list=48%, signal=178%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53		89	-0.35491705	-2.412658	0.0	2.0320335E-4	0.005	901	tags=64%, list=37%, signal=99%	
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER		26	-0.4876289	-2.3894649	0.0	2.3856317E-4	0.006	1161	tags=92%, list=48%, signal=176%	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION		34	-0.4466721	-2.3841653	0.0	2.3326179E-4	0.006	892	tags=76%, list=37%, signal=120%	
REACTOME_DNA_REPLICATION_PRE_INITIATION	REACTOME_DNA_REPLICATION_PRE_INITIATION		31	-0.4753323	-2.3733199	0.0027472528	2.6786482E-4	0.007	801	tags=71%, list=33%, signal=105%	
REACTOME_TRNA_PROCESSING	REACTOME_TRNA_PROCESSING		34	-0.4409176	-2.349155	0.0	3.3706165E-4	0.009	1323	tags=97%, list=55%, signal=213%	
REACTOME_MEIOSIS	REACTOME_MEIOSIS		19	-0.55714554	-2.3478189	0.0	3.3003953E-4	0.009	930	tags=89%, list=39%, signal=145%	
REACTOME_MITOTIC_PROPHASE	REACTOME_MITOTIC_PROPHASE		30	-0.46163723	-2.329595	0.0	4.0134095E-4	0.011	1164	tags=90%, list=48%, signal=172%	
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION		31	-0.45767105	-2.325977	0.0	3.933141E-4	0.011	801	tags=68%, list=33%, signal=100%	
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM		34	-0.4534318	-2.3206935	0.00295858	3.8560206E-4	0.011	1164	tags=88%, list=48%, signal=169%	
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY		15	-0.6096994	-2.3192928	0.0	4.1083424E-4	0.012	732	tags=87%, list=30%, signal=124%	
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS		24	-0.49316448	-2.31638	0.0	4.6380927E-4	0.014	1164	tags=96%, list=48%, signal=184%	
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX	REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX		15	-0.5761759	-2.2906013	0.002469136	6.3553196E-4	0.02	732	tags=80%, list=30%, signal=114%	
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE		26	-0.47001898	-2.282872	0.0	6.853721E-4	0.021	955	tags=81%, list=40%, signal=132%	
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS		26	-0.47366697	-2.2736046	0.0	7.314389E-4	0.023	955	tags=81%, list=40%, signal=132%	
REACTOME_SNRNP_ASSEMBLY	REACTOME_SNRNP_ASSEMBLY		25	-0.49477294	-2.2525034	0.0	8.317443E-4	0.027	1164	tags=96%, list=48%, signal=184%	
REACTOME_NUCLEOTIDE_EXCISION_REPAIR	REACTOME_NUCLEOTIDE_EXCISION_REPAIR		34	-0.43062943	-2.2334118	0.0	8.9837366E-4	0.03	1276	tags=91%, list=53%, signal=191%	
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION		244	-0.26245114	-2.2225032	0.0	9.642931E-4	0.033	763	tags=48%, list=32%, signal=64%	
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION		22	-0.49804837	-2.2211428	0.0	9.4822154E-4	0.033	792	tags=73%, list=33%, signal=107%	
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS		22	-0.48949072	-2.1939287	0.0	0.0011769955	0.041	1164	tags=95%, list=48%, signal=183%	
REACTOME_HCMV_EARLY_EVENTS	REACTOME_HCMV_EARLY_EVENTS		23	-0.46872878	-2.1927366	0.0	0.0011580116	0.041	955	tags=83%, list=40%, signal=136%	
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS		23	-0.46496013	-2.1828468	0.0	0.0012259136	0.044	1299	tags=100%, list=54%, signal=215%	
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL		22	-0.47525167	-2.1700501	0.0026041667	0.0014463827	0.052	1274	tags=100%, list=53%, signal=211%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS		24	-0.46515533	-2.160003	0.0	0.0014768905	0.054	1299	tags=100%, list=54%, signal=215%	
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION		17	-0.5279686	-2.1595728	0.002770083	0.0014788224	0.055	876	tags=82%, list=36%, signal=129%	
REACTOME_HCMV_INFECTION	REACTOME_HCMV_INFECTION		24	-0.44832793	-2.1381085	0.0	0.0018035392	0.067	955	tags=79%, list=40%, signal=130%	
REACTOME_HIV_LIFE_CYCLE	REACTOME_HIV_LIFE_CYCLE		47	-0.3550109	-2.1165898	0.0	0.0019723317	0.074	1258	tags=83%, list=52%, signal=171%	
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS		30	-0.4248655	-2.1076343	0.0	0.0020478258	0.078	955	tags=77%, list=40%, signal=126%	
REACTOME_DUAL_INCISION_IN_GG_NER	REACTOME_DUAL_INCISION_IN_GG_NER		16	-0.52319354	-2.1007314	0.0	0.002164776	0.084	752	tags=75%, list=31%, signal=108%	
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY	REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY		19	-0.49306384	-2.0777607	0.0	0.002788804	0.111	955	tags=84%, list=40%, signal=139%	
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS		19	-0.4835503	-2.067669	0.0	0.0029085232	0.117	1164	tags=95%, list=48%, signal=182%	
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE		23	-0.4374132	-2.0544853	0.0026385225	0.0030910836	0.126	1140	tags=87%, list=47%, signal=164%	
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA		18	-0.4803831	-2.0308597	0.005376344	0.0037154965	0.153	1164	tags=94%, list=48%, signal=182%	
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS		22	-0.45975828	-2.0299022	0.0	0.0036891308	0.154	1164	tags=91%, list=48%, signal=174%	
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY		16	-0.49693367	-2.0288978	0.0027100272	0.0036405895	0.154	923	tags=81%, list=38%, signal=131%	
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS		19	-0.46756852	-2.0217414	0.0	0.0037920256	0.162	1199	tags=95%, list=50%, signal=187%	
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS		18	-0.4833894	-2.0193636	0.0027100272	0.0037623174	0.163	955	tags=83%, list=40%, signal=137%	
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY		15	-0.5211209	-2.0190535	0.0	0.0037593183	0.165	1161	tags=100%, list=48%, signal=192%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES		23	-0.42802784	-2.0100925	0.0	0.0039023757	0.172	901	tags=70%, list=37%, signal=110%	
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS		19	-0.46418098	-2.007054	0.0026595744	0.0039367415	0.175	1299	tags=100%, list=54%, signal=216%	
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER	REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER		27	-0.416005	-2.0061038	0.0026809652	0.0039107143	0.175	1276	tags=89%, list=53%, signal=187%	
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN	REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN		20	-0.46951628	-2.0013695	0.0026737968	0.0041703903	0.187	955	tags=80%, list=40%, signal=132%	
REACTOME_SUMOYLATION	REACTOME_SUMOYLATION		58	-0.3230248	-1.9909917	0.0	0.0045306063	0.204	1242	tags=78%, list=52%, signal=157%	
REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS	REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS		27	-0.41361916	-1.9894656	0.0028248588	0.004575094	0.208	1423	tags=100%, list=59%, signal=242%	
REACTOME_CHROMATIN_MODIFYING_ENZYMES	REACTOME_CHROMATIN_MODIFYING_ENZYMES		49	-0.34645993	-1.9880214	0.0	0.004585335	0.21	950	tags=65%, list=39%, signal=106%	
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN		18	-0.48040447	-1.9765669	0.0	0.005024054	0.232	1164	tags=94%, list=48%, signal=182%	
REACTOME_DNA_DAMAGE_BYPASS	REACTOME_DNA_DAMAGE_BYPASS		17	-0.4761074	-1.9688561	0.005141388	0.005358062	0.249	732	tags=71%, list=30%, signal=101%	
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS		19	-0.44997013	-1.9672784	0.0	0.0054042656	0.255	1164	tags=89%, list=48%, signal=172%	
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS		17	-0.47826645	-1.9578128	0.005376344	0.0056287553	0.264	1164	tags=94%, list=48%, signal=181%	
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN		18	-0.46079904	-1.9566103	0.005181347	0.005586	0.265	460	tags=50%, list=19%, signal=61%	
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION		17	-0.47839233	-1.9560528	0.008356546	0.005543114	0.266	876	tags=76%, list=36%, signal=119%	
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS		17	-0.47826645	-1.9457583	0.0050890585	0.005945509	0.283	1164	tags=94%, list=48%, signal=181%	
REACTOME_HIV_TRANSCRIPTION_INITIATION	REACTOME_HIV_TRANSCRIPTION_INITIATION		16	-0.48075315	-1.9365788	0.015544041	0.00628416	0.301	1258	tags=100%, list=52%, signal=208%	
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	REACTOME_MRNA_SPLICING_MINOR_PATHWAY		16	-0.48451886	-1.9237714	0.0047393367	0.0067741796	0.324	1249	tags=100%, list=52%, signal=207%	
REACTOME_MITOTIC_G2_G2_M_PHASES	REACTOME_MITOTIC_G2_G2_M_PHASES		32	-0.37677094	-1.9077946	0.0029325513	0.0074634044	0.353	1140	tags=81%, list=47%, signal=152%	
REACTOME_HCMV_LATE_EVENTS	REACTOME_HCMV_LATE_EVENTS		19	-0.45070934	-1.8942078	0.0075	0.0082011735	0.382	1164	tags=89%, list=48%, signal=172%	
REACTOME_REPRODUCTION	REACTOME_REPRODUCTION		24	-0.40867853	-1.8870634	0.011204482	0.008615736	0.396	930	tags=71%, list=39%, signal=114%	
REACTOME_DUAL_INCISION_IN_TC_NER	REACTOME_DUAL_INCISION_IN_TC_NER		22	-0.4224319	-1.867944	0.0053475937	0.009687186	0.438	1276	tags=91%, list=53%, signal=192%	
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME		23	-0.4129249	-1.8654416	0.0054644807	0.009738961	0.443	1423	tags=100%, list=59%, signal=242%	
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS		16	-0.46354714	-1.863176	0.012224939	0.00977677	0.448	221	tags=38%, list=9%, signal=41%	
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION		17	-0.44805917	-1.8415045	0.0052083335	0.011152277	0.497	1261	tags=94%, list=52%, signal=196%	
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION		31	-0.35682338	-1.7988359	0.0114613185	0.014507318	0.58	1299	tags=87%, list=54%, signal=187%	
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX		19	-0.41223294	-1.7927281	0.015957447	0.014982494	0.596	1423	tags=100%, list=59%, signal=243%	
REACTOME_CILIUM_ASSEMBLY	REACTOME_CILIUM_ASSEMBLY		16	-0.43254006	-1.7535546	0.015345269	0.018992778	0.695	1071	tags=88%, list=45%, signal=157%	
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS		17	-0.3986731	-1.6625568	0.039473683	0.03310054	0.87	1140	tags=82%, list=47%, signal=155%	
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES		16	-0.41796488	-1.6583863	0.032941177	0.03360565	0.878	176	tags=38%, list=7%, signal=40%	
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT		36	-0.29518837	-1.6329075	0.027692307	0.0382763	0.907	176	tags=31%, list=7%, signal=32%	
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES		20	-0.37090307	-1.5871725	0.03626943	0.0494235	0.957	1249	tags=85%, list=52%, signal=175%	
REACTOME_TRANSLATION	REACTOME_TRANSLATION		25	-0.3296934	-1.5782073	0.061170213	0.051392324	0.968	1622	tags=100%, list=67%, signal=304%	
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX		15	-0.3948139	-1.5667338	0.056410257	0.054189015	0.975	1463	tags=100%, list=61%, signal=254%	
REACTOME_HIV_INFECTION	REACTOME_HIV_INFECTION		60	-0.24506475	-1.5402472	0.02846975	0.06186257	0.991	1258	tags=78%, list=52%, signal=160%	
REACTOME_HATS_ACETYLATE_HISTONES	REACTOME_HATS_ACETYLATE_HISTONES		22	-0.33200273	-1.5103312	0.083333336	0.07182579	0.994	1152	tags=73%, list=48%, signal=138%	
REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM		41	-0.27591035	-1.504115	0.046153847	0.07337315	0.994	296	tags=29%, list=12%, signal=33%	
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION		25	-0.30159438	-1.4452684	0.06413994	0.09679469	1.0	296	tags=32%, list=12%, signal=36%	
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN		18	-0.33796766	-1.4219687	0.093333334	0.10670428	1.0	955	tags=78%, list=40%, signal=128%	
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES		23	-0.30856425	-1.3900821	0.10989011	0.123599865	1.0	955	tags=65%, list=40%, signal=107%	
